"src","src_gi","src_classLabels","mismatch","kDN","group_sampling_id"
11984,255672756,"euk",TRUE,51,1
11985,255669953,"euk",TRUE,51,1
11986,255672756,"euk",TRUE,70,1
11987,253761954,"euk",TRUE,55,1
11988,530537136,"euk",TRUE,65,1
11989,343428120,"euk",TRUE,52,1
11990,255674134,"euk",TRUE,68,1
11991,255670529,"euk",TRUE,52,1
11992,332002898,"euk",TRUE,44,1
11993,351648213,"euk",TRUE,49,1
11994,255672756,"euk",TRUE,62,1
11995,332002898,"euk",TRUE,59,1
11996,255678087,"euk",TRUE,46,1
11997,679811907,"euk",TRUE,46,1
11998,255674134,"euk",TRUE,30,1
11999,255670529,"euk",TRUE,45,1
12000,255670529,"euk",TRUE,37,1
12001,255677434,"euk",TRUE,35,1
12002,255669953,"euk",TRUE,34,1
12003,253761954,"euk",TRUE,35,1
12004,255670529,"euk",TRUE,49,1
12005,330250293,"euk",TRUE,46,1
12006,255674134,"euk",TRUE,54,1
12007,255675924,"euk",TRUE,28,1
12008,255672756,"euk",TRUE,60,1
12009,213958553,"euk",TRUE,57,1
12010,255670529,"euk",TRUE,44,1
12011,255672756,"euk",TRUE,49,1
12012,593497591,"euk",TRUE,35,1
12013,255674134,"euk",TRUE,45,1
12014,679811907,"euk",TRUE,47,1
12015,255678666,"euk",TRUE,41,1
12016,213958554,"euk",TRUE,55,1
12017,586774437,"euk",TRUE,38,1
12018,351645597,"euk",TRUE,62,1
12019,255677434,"euk",TRUE,64,1
12020,255679674,"euk",TRUE,46,1
12021,213958557,"euk",TRUE,39,1
12022,162697182,"euk",TRUE,37,1
12023,255674134,"euk",TRUE,42,1
12024,255674134,"euk",TRUE,56,1
12025,593497591,"euk",TRUE,64,1
12026,253761954,"euk",TRUE,36,1
12027,255677434,"euk",TRUE,65,1
12028,586919208,"euk",TRUE,58,1
12029,332656411,"euk",TRUE,46,1
12030,255676632,"euk",TRUE,58,1
12031,593497591,"euk",TRUE,59,1
12032,255674134,"euk",TRUE,72,1
12033,332189094,"euk",TRUE,57,1
12034,253761954,"euk",TRUE,40,1
12035,586774437,"euk",TRUE,44,1
12036,255672756,"euk",TRUE,47,1
12037,530537136,"euk",TRUE,65,1
12038,213958554,"euk",TRUE,52,1
12039,332640072,"euk",TRUE,32,1
12040,255678666,"euk",TRUE,52,1
12041,255676632,"euk",TRUE,32,1
12042,586919208,"euk",TRUE,42,1
12043,255674134,"euk",TRUE,37,1
12044,255674134,"euk",TRUE,60,1
12045,530537136,"euk",TRUE,65,1
12046,145250049,"euk",TRUE,64,1
12047,332640072,"euk",TRUE,49,1
12048,332640072,"euk",TRUE,44,1
12049,255675924,"euk",TRUE,37,1
12050,586919208,"euk",TRUE,55,1
12051,255674134,"euk",TRUE,45,1
12052,330250293,"euk",TRUE,50,1
12053,332189094,"euk",TRUE,49,1
12054,332002898,"euk",TRUE,42,1
12055,255670529,"euk",TRUE,39,1
12056,351641698,"euk",TRUE,61,1
12057,255670529,"euk",TRUE,53,1
12058,213958551,"euk",TRUE,56,1
12059,255672756,"euk",TRUE,54,1
12060,255675107,"euk",TRUE,31,1
12061,405122062,"euk",TRUE,50,1
12062,255679674,"euk",TRUE,55,1
12063,255678087,"euk",TRUE,41,1
12064,255669953,"euk",TRUE,60,1
12065,255675924,"euk",TRUE,31,1
12066,593497591,"euk",TRUE,41,1
12067,255670529,"euk",TRUE,34,1
12068,162697182,"euk",TRUE,65,1
12069,145250049,"euk",TRUE,54,1
12070,593497591,"euk",TRUE,42,1
12071,255678666,"euk",TRUE,36,1
12072,255679674,"euk",TRUE,42,1
12073,679811907,"euk",TRUE,59,1
12074,255670529,"euk",TRUE,32,1
12075,253761954,"euk",TRUE,34,1
12076,213958554,"euk",TRUE,44,1
12077,255674134,"euk",TRUE,38,1
12078,530537136,"euk",TRUE,65,1
12079,255677434,"euk",TRUE,32,1
12080,586774437,"euk",TRUE,53,1
12081,330250293,"euk",TRUE,45,1
12082,530537136,"euk",TRUE,65,1
12083,332002898,"euk",TRUE,50,1
12084,255679158,"euk",TRUE,39,1
12085,255672756,"euk",TRUE,63,1
12086,586919208,"euk",TRUE,50,1
12087,255669953,"euk",TRUE,39,1
12088,213958546,"euk",TRUE,54,1
12089,255679158,"euk",TRUE,43,1
12090,255678087,"euk",TRUE,64,1
12091,255669953,"euk",TRUE,52,1
12092,255675924,"euk",TRUE,44,1
12093,224465128,"euk",TRUE,43,1
12094,586919208,"euk",TRUE,52,1
12095,144579693,"euk",TRUE,71,1
12096,253761954,"euk",TRUE,34,1
12097,255675107,"euk",TRUE,58,1
12098,593497591,"euk",TRUE,53,1
12099,330250293,"euk",TRUE,50,1
12100,405122900,"euk",TRUE,55,1
12101,330250293,"euk",TRUE,57,1
12102,679811907,"euk",TRUE,52,1
12103,255679158,"euk",TRUE,58,1
12104,255679674,"euk",TRUE,65,1
12105,255672756,"euk",TRUE,49,1
12106,255678666,"euk",TRUE,67,1
12107,332189094,"euk",TRUE,53,1
12108,213958552,"euk",TRUE,53,1
12109,593497591,"euk",TRUE,61,1
12110,332640072,"euk",TRUE,31,1
12111,255670529,"euk",TRUE,69,1
12112,586778913,"euk",TRUE,48,1
12113,253761954,"euk",TRUE,55,1
12114,255679674,"euk",TRUE,60,1
12115,255679674,"euk",TRUE,56,1
12116,255679158,"euk",TRUE,32,1
12117,255675107,"euk",TRUE,43,1
12118,162697182,"euk",TRUE,49,1
12119,253761954,"euk",TRUE,42,1
12120,144577865,"euk",TRUE,56,1
12121,593497591,"euk",TRUE,42,1
12122,255675107,"euk",TRUE,56,1
12123,253761954,"euk",TRUE,58,1
12124,332189094,"euk",TRUE,48,1
12125,530537136,"euk",TRUE,47,1
12126,255678087,"euk",TRUE,43,1
12127,255672756,"euk",TRUE,36,1
12128,586919208,"euk",TRUE,54,1
12129,405121034,"euk",TRUE,50,1
12130,332002898,"euk",TRUE,48,1
12131,213958556,"euk",TRUE,59,1
12132,405118826,"euk",TRUE,61,1
12133,255679674,"euk",TRUE,36,1
12134,224465134,"euk",TRUE,38,1
12135,255679158,"euk",TRUE,42,1
12136,224465128,"euk",TRUE,48,1
12137,593497591,"euk",TRUE,33,1
12138,255674134,"euk",TRUE,39,1
12139,351637849,"euk",TRUE,43,1
12140,255675107,"euk",TRUE,59,1
12141,255672756,"euk",TRUE,61,1
12142,586919208,"euk",TRUE,45,1
12143,213958550,"euk",TRUE,47,1
12144,255672756,"euk",TRUE,44,1
12145,405118222,"euk",TRUE,63,1
12146,332189094,"euk",TRUE,50,1
12147,255677434,"euk",TRUE,53,1
12148,332656411,"euk",TRUE,39,1
12149,255678087,"euk",TRUE,48,1
12150,255676632,"euk",TRUE,41,1
12151,255675107,"euk",TRUE,46,1
12152,253761954,"euk",TRUE,54,1
12153,586919208,"euk",TRUE,53,1
12154,351637849,"euk",TRUE,37,1
12155,224465128,"euk",TRUE,48,1
12156,332189094,"euk",TRUE,46,1
12157,213958557,"euk",TRUE,62,1
12158,332002898,"euk",TRUE,51,1
12159,351643494,"euk",TRUE,53,1
12160,593497591,"euk",TRUE,41,1
12161,255675107,"euk",TRUE,56,1
12162,593497591,"euk",TRUE,49,1
12163,144578808,"euk",TRUE,54,1
12164,530537136,"euk",TRUE,43,1
12165,255675107,"euk",TRUE,39,1
12166,255677434,"euk",TRUE,46,1
12167,255674134,"euk",TRUE,65,1
12168,255670529,"euk",TRUE,46,1
12169,255676632,"euk",TRUE,57,1
12170,255675924,"euk",TRUE,44,1
12171,255679674,"euk",TRUE,55,1
12172,213958558,"euk",TRUE,40,1
12173,593497591,"euk",TRUE,36,1
12174,351638913,"euk",TRUE,56,1
12175,255679674,"euk",TRUE,66,1
12176,593497591,"euk",TRUE,28,1
12177,332002898,"euk",TRUE,41,1
12178,144578808,"euk",TRUE,63,1
12179,593497591,"euk",TRUE,43,1
12180,586919208,"euk",TRUE,54,1
12181,253761954,"euk",TRUE,42,1
12182,255676632,"euk",TRUE,48,1
12183,255674134,"euk",TRUE,48,1
12184,213958557,"euk",TRUE,64,1
12185,593497591,"euk",TRUE,46,1
12186,255675107,"euk",TRUE,55,1
12187,530537136,"euk",TRUE,37,1
12188,351643494,"euk",TRUE,48,1
12189,332189094,"euk",TRUE,42,1
12190,332189094,"euk",TRUE,44,1
12191,679811907,"euk",TRUE,56,1
12192,586778913,"euk",TRUE,35,1
12193,255676632,"euk",TRUE,58,1
12194,255678087,"euk",TRUE,55,1
12195,255670529,"euk",TRUE,48,1
12196,593497591,"euk",TRUE,54,1
12197,255674134,"euk",TRUE,64,1
12198,255677434,"euk",TRUE,54,1
12199,255678087,"euk",TRUE,64,1
12200,255679158,"euk",TRUE,60,1
12201,332189094,"euk",TRUE,50,1
12202,213958560,"euk",TRUE,47,1
12203,255675924,"euk",TRUE,47,1
12204,319411750,"euk",TRUE,69,1
12205,213958556,"euk",TRUE,47,1
12206,332640072,"euk",TRUE,57,1
12207,332640072,"euk",TRUE,53,1
12208,351645597,"euk",TRUE,62,1
12209,255678087,"euk",TRUE,70,1
12210,351643494,"euk",TRUE,61,1
12211,332656411,"euk",TRUE,53,1
12212,213958556,"euk",TRUE,35,1
12213,255677434,"euk",TRUE,29,1
12214,255676632,"euk",TRUE,48,1
12215,255678087,"euk",TRUE,63,1
12216,530537136,"euk",TRUE,35,1
12217,405122900,"euk",TRUE,54,1
12218,255679158,"euk",TRUE,44,1
12219,530537136,"euk",TRUE,64,1
12220,255678087,"euk",TRUE,62,1
12221,332189094,"euk",TRUE,48,1
12222,593497591,"euk",TRUE,48,1
12223,255678087,"euk",TRUE,22,1
12224,332640072,"euk",TRUE,50,1
12225,593497591,"euk",TRUE,59,1
12226,332640072,"euk",TRUE,54,1
12227,332640072,"euk",TRUE,54,1
12228,255679158,"euk",TRUE,50,1
12229,679811907,"euk",TRUE,35,1
12230,213958557,"euk",TRUE,61,1
12231,213958548,"euk",TRUE,53,1
12232,405121034,"euk",TRUE,58,1
12233,255676632,"euk",TRUE,48,1
12234,586919208,"euk",TRUE,39,1
12235,593497591,"euk",TRUE,57,1
12236,530537136,"euk",TRUE,49,1
12237,213958560,"euk",TRUE,48,1
12238,255677434,"euk",TRUE,50,1
12239,255679158,"euk",TRUE,41,1
12240,593497591,"euk",TRUE,52,1
12241,255674134,"euk",TRUE,66,1
12242,330250293,"euk",TRUE,50,1
12243,255678087,"euk",TRUE,59,1
12244,530537136,"euk",TRUE,33,1
12245,351638913,"euk",TRUE,62,1
12246,255674134,"euk",TRUE,37,1
12247,255678087,"euk",TRUE,48,1
12248,255672756,"euk",TRUE,52,1
12249,255672756,"euk",TRUE,46,1
12250,586919208,"euk",TRUE,41,1
12251,332656411,"euk",TRUE,33,1
12252,530537136,"euk",TRUE,69,1
12253,332189094,"euk",TRUE,43,1
12254,255679674,"euk",TRUE,54,1
12255,330250293,"euk",TRUE,45,1
12256,255676632,"euk",TRUE,38,1
12257,255672756,"euk",TRUE,45,1
12258,255675107,"euk",TRUE,41,1
12259,213958553,"euk",TRUE,51,1
12260,593497591,"euk",TRUE,45,1
12261,255672756,"euk",TRUE,42,1
12262,255677434,"euk",TRUE,50,1
12263,255674134,"euk",TRUE,44,1
12264,530537136,"euk",TRUE,33,1
12265,351648213,"euk",TRUE,66,1
12266,255676632,"euk",TRUE,52,1
12267,255679674,"euk",TRUE,29,1
12268,586919208,"euk",TRUE,48,1
12269,255675924,"euk",TRUE,41,1
12270,255674134,"euk",TRUE,36,1
12271,530537136,"euk",TRUE,45,1
12272,162697182,"euk",TRUE,51,1
12273,586919208,"euk",TRUE,46,1
12274,405121536,"euk",TRUE,37,1
12275,351645597,"euk",TRUE,68,1
12276,351643494,"euk",TRUE,37,1
12277,679811907,"euk",TRUE,45,1
12278,255674134,"euk",TRUE,63,1
12279,162697182,"euk",TRUE,41,1
12280,593497591,"euk",TRUE,40,1
12281,145250049,"euk",TRUE,50,1
12282,586919208,"euk",TRUE,45,1
12283,255672756,"euk",TRUE,48,1
12284,332640072,"euk",TRUE,50,1
12285,586778913,"euk",TRUE,29,1
12286,332189094,"euk",TRUE,47,1
12287,255674134,"euk",TRUE,48,1
12288,332189094,"euk",TRUE,52,1
12289,593497591,"euk",TRUE,44,1
12290,255672756,"euk",TRUE,47,1
12291,255676632,"euk",TRUE,53,1
12292,255676632,"euk",TRUE,46,1
12293,593497591,"euk",TRUE,42,1
12294,224465133,"euk",TRUE,47,1
12295,255669953,"euk",TRUE,52,1
12296,255670529,"euk",TRUE,55,1
12297,255679674,"euk",TRUE,63,1
12298,679811907,"euk",TRUE,65,1
12299,255672756,"euk",TRUE,53,1
12300,530537136,"euk",TRUE,52,1
12301,332002898,"euk",TRUE,29,1
12302,330250293,"euk",TRUE,59,1
12303,332002898,"euk",TRUE,47,1
12304,255677434,"euk",TRUE,50,1
12305,255675107,"euk",TRUE,52,1
12306,255670529,"euk",TRUE,50,1
12307,332656411,"euk",TRUE,42,1
12308,255672756,"euk",TRUE,48,1
12309,213958555,"euk",TRUE,42,1
12310,351640227,"euk",TRUE,50,1
12311,255679158,"euk",TRUE,53,1
12312,351640227,"euk",TRUE,44,1
12313,213958558,"euk",TRUE,56,1
12314,330250293,"euk",TRUE,59,1
12315,332189094,"euk",TRUE,46,1
12316,332640072,"euk",TRUE,45,1
12317,255672756,"euk",TRUE,56,1
12318,405117359,"euk",TRUE,54,1
12319,351640227,"euk",TRUE,62,1
12320,530537136,"euk",TRUE,65,1
12321,586919208,"euk",TRUE,69,1
12322,332656411,"euk",TRUE,50,1
12323,593497591,"euk",TRUE,55,1
12324,255674134,"euk",TRUE,43,1
12325,302826855,"euk",TRUE,65,1
12326,593497591,"euk",TRUE,55,1
12327,255675924,"euk",TRUE,25,1
12328,213958553,"euk",TRUE,44,1
12329,679811907,"euk",TRUE,29,1
12330,332640072,"euk",TRUE,51,1
12331,255675107,"euk",TRUE,49,1
12332,332189094,"euk",TRUE,54,1
12333,343429299,"euk",TRUE,53,1
12334,586919208,"euk",TRUE,54,1
12335,255674134,"euk",TRUE,59,1
12336,255675107,"euk",TRUE,37,1
12337,530537136,"euk",TRUE,44,1
12338,255670529,"euk",TRUE,55,1
12339,253761954,"euk",TRUE,53,1
12340,255676632,"euk",TRUE,42,1
12341,332189094,"euk",TRUE,57,1
12342,255678087,"euk",TRUE,51,1
12343,255676632,"euk",TRUE,41,1
12344,332002898,"euk",TRUE,52,1
12345,679811907,"euk",TRUE,45,1
12346,255672756,"euk",TRUE,57,1
12347,332002898,"euk",TRUE,38,1
12348,213958560,"euk",TRUE,57,1
12349,255669953,"euk",TRUE,54,1
12350,255678087,"euk",TRUE,46,1
12351,255675924,"euk",TRUE,56,1
12352,255679158,"euk",TRUE,35,1
12353,629079300,"euk",TRUE,65,1
12354,593497591,"euk",TRUE,44,1
12355,332189094,"euk",TRUE,51,1
12356,255678087,"euk",TRUE,56,1
12357,255675924,"euk",TRUE,25,1
12358,586919208,"euk",TRUE,60,1
12359,213958558,"euk",TRUE,45,1
12360,593497591,"euk",TRUE,51,1
12361,351641698,"euk",TRUE,52,1
12362,351648213,"euk",TRUE,62,1
12363,213958558,"euk",TRUE,43,1
12364,255675107,"euk",TRUE,33,1
12365,530537136,"euk",TRUE,65,1
12366,255679674,"euk",TRUE,53,1
12367,255675107,"euk",TRUE,40,1
12368,144580105,"euk",TRUE,61,1
12369,332640072,"euk",TRUE,43,1
12370,255676632,"euk",TRUE,40,1
12371,302771546,"euk",TRUE,68,1
12372,332189094,"euk",TRUE,34,1
12373,255669953,"euk",TRUE,46,1
12374,530537136,"euk",TRUE,65,1
12375,330250293,"euk",TRUE,55,1
12376,679811907,"euk",TRUE,49,1
12377,332189094,"euk",TRUE,55,1
12378,332002898,"euk",TRUE,49,1
12379,405119423,"euk",TRUE,56,1
12380,255679674,"euk",TRUE,54,1
12381,253761954,"euk",TRUE,50,1
12382,255679158,"euk",TRUE,41,1
12383,213958560,"euk",TRUE,50,1
12384,332640072,"euk",TRUE,41,1
12385,255670529,"euk",TRUE,58,1
12386,586919208,"euk",TRUE,41,1
12387,255675924,"euk",TRUE,50,1
12388,255674134,"euk",TRUE,37,1
12389,530537136,"euk",TRUE,56,1
12390,255679158,"euk",TRUE,54,1
12391,255679674,"euk",TRUE,46,1
12392,213958558,"euk",TRUE,51,1
12393,351648213,"euk",TRUE,64,1
12394,255669953,"euk",TRUE,65,1
12395,255669953,"euk",TRUE,44,1
12396,330250293,"euk",TRUE,50,1
12397,253761954,"euk",TRUE,53,1
12398,255677434,"euk",TRUE,43,1
12399,255675924,"euk",TRUE,43,1
12400,530537136,"euk",TRUE,65,1
12401,343429299,"euk",TRUE,52,1
12402,593497591,"euk",TRUE,48,1
12403,255670529,"euk",TRUE,55,1
12404,213958556,"euk",TRUE,41,1
12405,47118326,"euk",TRUE,57,1
12406,255669953,"euk",TRUE,40,1
12407,255679674,"euk",TRUE,51,1
12408,255677434,"euk",TRUE,55,1
12409,530537136,"euk",TRUE,58,1
12410,405123993,"euk",TRUE,53,1
12411,253761954,"euk",TRUE,55,1
12412,586919208,"euk",TRUE,61,1
12413,255678087,"euk",TRUE,39,1
12414,330250293,"euk",TRUE,58,1
12415,162697182,"euk",TRUE,45,1
12416,255678087,"euk",TRUE,60,1
12417,255676632,"euk",TRUE,53,1
12418,255678087,"euk",TRUE,45,1
12419,405119828,"euk",TRUE,67,1
12420,255670529,"euk",TRUE,40,1
12421,255675107,"euk",TRUE,54,1
12422,255672756,"euk",TRUE,68,1
12423,213958554,"euk",TRUE,39,1
12424,255679158,"euk",TRUE,35,1
12425,255679674,"euk",TRUE,38,1
12426,593497591,"euk",TRUE,44,1
12427,255669953,"euk",TRUE,48,1
12428,586919208,"euk",TRUE,52,1
12429,255675924,"euk",TRUE,69,1
12430,213958553,"euk",TRUE,62,1
12431,255678666,"euk",TRUE,55,1
12432,255674134,"euk",TRUE,57,1
12433,586919208,"euk",TRUE,44,1
12434,332640072,"euk",TRUE,36,1
12435,213958550,"euk",TRUE,43,1
12436,679811907,"euk",TRUE,35,1
12437,255675107,"euk",TRUE,61,1
12438,213958553,"euk",TRUE,60,1
12439,679811907,"euk",TRUE,52,1
12440,332002898,"euk",TRUE,54,1
12441,255678666,"euk",TRUE,45,1
12442,332189094,"euk",TRUE,46,1
12443,213958559,"euk",TRUE,55,1
12444,213958556,"euk",TRUE,42,1
12445,255675924,"euk",TRUE,41,1
12446,351645597,"euk",TRUE,56,1
12447,255675107,"euk",TRUE,57,1
12448,530537136,"euk",TRUE,40,1
12449,593497591,"euk",TRUE,65,1
12450,332189094,"euk",TRUE,49,1
12451,255677434,"euk",TRUE,45,1
12452,213958551,"euk",TRUE,59,1
12453,255669953,"euk",TRUE,53,1
12454,530537136,"euk",TRUE,65,1
12455,253761954,"euk",TRUE,42,1
12456,255678666,"euk",TRUE,24,1
12457,679811907,"euk",TRUE,46,1
12458,255675924,"euk",TRUE,51,1
12459,255670529,"euk",TRUE,44,1
12460,255669953,"euk",TRUE,60,1
12461,255674134,"euk",TRUE,46,1
12462,530537136,"euk",TRUE,65,1
12463,332002898,"euk",TRUE,52,1
12464,332002898,"euk",TRUE,51,1
12465,255677434,"euk",TRUE,65,1
12466,213958548,"euk",TRUE,48,1
12467,255676632,"euk",TRUE,28,1
12468,255672756,"euk",TRUE,65,1
12469,351641698,"euk",TRUE,70,1
12470,255672756,"euk",TRUE,49,1
12471,679811907,"euk",TRUE,65,1
12472,593497591,"euk",TRUE,53,1
12473,586919208,"euk",TRUE,60,1
12474,255675924,"euk",TRUE,65,1
12475,255679674,"euk",TRUE,50,1
12476,145250049,"euk",TRUE,61,1
12477,255675924,"euk",TRUE,57,1
12478,213958557,"euk",TRUE,51,1
12479,255675107,"euk",TRUE,49,1
12480,586919208,"euk",TRUE,60,1
12481,144580792,"euk",TRUE,59,1
12482,255674134,"euk",TRUE,37,1
12483,144575580,"euk",TRUE,50,1
12484,343426690,"euk",TRUE,68,1
12485,530537136,"euk",TRUE,32,1
12486,679811907,"euk",TRUE,33,1
12487,586778913,"euk",TRUE,49,1
12488,530537136,"euk",TRUE,44,1
12489,255675924,"euk",TRUE,41,1
12490,255669953,"euk",TRUE,41,1
12491,405119828,"euk",TRUE,65,1
12492,255672756,"euk",TRUE,42,1
12493,255677434,"euk",TRUE,48,1
12494,343426690,"euk",TRUE,53,1
12495,255677434,"euk",TRUE,36,1
12496,255675924,"euk",TRUE,51,1
12497,530537136,"euk",TRUE,65,1
12498,255670529,"euk",TRUE,64,1
12499,332640072,"euk",TRUE,31,1
12500,255672756,"euk",TRUE,44,1
12501,144575580,"euk",TRUE,66,1
12502,351645597,"euk",TRUE,64,1
12503,253761954,"euk",TRUE,48,1
12504,255676632,"euk",TRUE,47,1
12505,255670529,"euk",TRUE,23,1
12506,253761954,"euk",TRUE,35,1
12507,255676632,"euk",TRUE,40,1
12508,530537136,"euk",TRUE,44,1
12509,255672756,"euk",TRUE,43,1
12510,586778913,"euk",TRUE,41,1
12511,255677434,"euk",TRUE,32,1
12512,255669953,"euk",TRUE,63,1
12513,255674134,"euk",TRUE,55,1
12514,255670529,"euk",TRUE,57,1
12515,255672756,"euk",TRUE,53,1
12516,255674134,"euk",TRUE,49,1
12517,593497591,"euk",TRUE,41,1
12518,593497591,"euk",TRUE,43,1
12519,593497591,"euk",TRUE,50,1
12520,224465130,"euk",TRUE,43,1
12521,530537136,"euk",TRUE,65,1
12522,213958556,"euk",TRUE,57,1
12523,351638913,"euk",TRUE,62,1
12524,255672756,"euk",TRUE,32,1
12525,332640072,"euk",TRUE,43,1
12526,255672756,"euk",TRUE,26,1
12527,332002898,"euk",TRUE,43,1
12528,255678666,"euk",TRUE,60,1
12529,586919208,"euk",TRUE,39,1
12530,593497591,"euk",TRUE,38,1
12531,593497591,"euk",TRUE,65,1
12532,213958549,"euk",TRUE,57,1
12533,530537136,"euk",TRUE,53,1
12534,255672756,"euk",TRUE,65,1
12535,586919208,"euk",TRUE,46,1
12536,255669953,"euk",TRUE,48,1
12537,332002898,"euk",TRUE,48,1
12538,255669953,"euk",TRUE,56,1
12539,332002898,"euk",TRUE,51,1
12540,351643494,"euk",TRUE,55,1
12541,351648213,"euk",TRUE,51,1
12542,255672756,"euk",TRUE,63,1
12543,255670529,"euk",TRUE,55,1
12544,255672756,"euk",TRUE,52,1
12545,351638913,"euk",TRUE,56,1
12546,530537136,"euk",TRUE,65,1
12547,253761954,"euk",TRUE,46,1
12548,255675107,"euk",TRUE,41,1
12549,255669953,"euk",TRUE,68,1
12550,253761954,"euk",TRUE,58,1
12551,586774437,"euk",TRUE,48,1
12552,679811907,"euk",TRUE,46,1
12553,405118222,"euk",TRUE,38,1
12554,332189094,"euk",TRUE,53,1
12555,302765371,"euk",TRUE,34,1
12556,255679674,"euk",TRUE,39,1
12557,332189094,"euk",TRUE,65,1
12558,255678087,"euk",TRUE,42,1
12559,255678666,"euk",TRUE,42,1
12560,332640072,"euk",TRUE,32,1
12561,343424944,"euk",TRUE,65,1
12562,255672756,"euk",TRUE,48,1
12563,302765371,"euk",TRUE,38,1
12564,351645597,"euk",TRUE,63,1
12565,530537136,"euk",TRUE,52,1
12566,213958560,"euk",TRUE,55,1
12567,255679674,"euk",TRUE,46,1
12568,530537136,"euk",TRUE,28,1
12569,332656411,"euk",TRUE,53,1
12570,351643494,"euk",TRUE,70,1
12571,255676632,"euk",TRUE,40,1
12572,593497591,"euk",TRUE,55,1
12573,255672756,"euk",TRUE,41,1
12574,255678087,"euk",TRUE,30,1
12575,255676632,"euk",TRUE,41,1
12576,255674134,"euk",TRUE,52,1
12577,330250293,"euk",TRUE,39,1
12578,255677434,"euk",TRUE,54,1
12579,586919208,"euk",TRUE,48,1
12580,679811907,"euk",TRUE,48,1
12581,593497591,"euk",TRUE,45,1
12582,162697182,"euk",TRUE,36,1
12583,255678666,"euk",TRUE,67,1
12584,332002898,"euk",TRUE,48,1
12585,253761954,"euk",TRUE,42,1
12586,255669953,"euk",TRUE,47,1
12587,332002898,"euk",TRUE,52,1
12588,530537136,"euk",TRUE,65,1
12589,530537136,"euk",TRUE,65,1
12590,255672756,"euk",TRUE,65,1
12591,332656411,"euk",TRUE,34,1
12592,255674134,"euk",TRUE,43,1
12593,679811907,"euk",TRUE,41,1
12594,593497591,"euk",TRUE,31,1
12595,586919208,"euk",TRUE,60,1
12596,405119828,"euk",TRUE,49,1
12597,255669953,"euk",TRUE,46,1
12598,530537136,"euk",TRUE,61,1
12599,255677434,"euk",TRUE,44,1
12600,255679158,"euk",TRUE,48,1
12601,255674134,"euk",TRUE,52,1
12602,405118222,"euk",TRUE,55,1
12603,255670529,"euk",TRUE,50,1
12604,255672756,"euk",TRUE,52,1
12605,405119828,"euk",TRUE,37,1
12606,332189094,"euk",TRUE,44,1
12607,255675107,"euk",TRUE,35,1
12608,679811907,"euk",TRUE,42,1
12609,255670529,"euk",TRUE,57,1
12610,255677434,"euk",TRUE,40,1
12611,255677434,"euk",TRUE,43,1
12612,213958560,"euk",TRUE,54,1
12613,679811907,"euk",TRUE,42,1
12614,330250293,"euk",TRUE,50,1
12615,405117359,"euk",TRUE,51,1
12616,351641698,"euk",TRUE,40,1
12617,255672756,"euk",TRUE,48,1
12618,255679674,"euk",TRUE,56,1
12619,255677434,"euk",TRUE,47,1
12620,213958560,"euk",TRUE,44,1
12621,255675924,"euk",TRUE,45,1
12622,255679674,"euk",TRUE,49,1
12623,255674134,"euk",TRUE,57,1
12624,255677434,"euk",TRUE,57,1
12625,629079300,"euk",TRUE,55,1
12626,255674134,"euk",TRUE,58,1
12627,332656411,"euk",TRUE,48,1
12628,213958557,"euk",TRUE,57,1
12629,213958553,"euk",TRUE,61,1
12630,255672756,"euk",TRUE,65,1
12631,255677434,"euk",TRUE,40,1
12632,144579271,"euk",TRUE,55,1
12633,679811907,"euk",TRUE,35,1
12634,351637849,"euk",TRUE,58,1
12635,586919208,"euk",TRUE,43,1
12636,351643494,"euk",TRUE,54,1
12637,323507493,"euk",TRUE,52,1
12638,351640227,"euk",TRUE,48,1
12639,593497591,"euk",TRUE,40,1
12640,253761954,"euk",TRUE,39,1
12641,332002898,"euk",TRUE,46,1
12642,213958554,"euk",TRUE,40,1
12643,332189094,"euk",TRUE,35,1
12644,213958560,"euk",TRUE,43,1
12645,255679158,"euk",TRUE,32,1
12646,224465134,"euk",TRUE,49,1
12647,330250293,"euk",TRUE,29,1
12648,13560075,"euk",TRUE,40,1
12649,213958553,"euk",TRUE,48,1
12650,213958552,"euk",TRUE,35,1
12651,255679674,"euk",TRUE,48,1
12652,255675924,"euk",TRUE,30,1
12653,405119828,"euk",TRUE,55,1
12654,593497591,"euk",TRUE,52,1
12655,255672756,"euk",TRUE,65,1
12656,255677434,"euk",TRUE,60,1
12657,255677434,"euk",TRUE,39,1
12658,255669953,"euk",TRUE,47,1
12659,255676632,"euk",TRUE,40,1
12660,255679674,"euk",TRUE,39,1
12661,586919208,"euk",TRUE,43,1
12662,255679674,"euk",TRUE,29,1
12663,255678087,"euk",TRUE,48,1
12664,213958557,"euk",TRUE,54,1
12665,255679158,"euk",TRUE,43,1
12666,213958551,"euk",TRUE,54,1
12667,255674134,"euk",TRUE,50,1
12668,351645597,"euk",TRUE,50,1
12669,255674134,"euk",TRUE,37,1
12670,255678666,"euk",TRUE,42,1
12671,586778913,"euk",TRUE,59,1
12672,255676632,"euk",TRUE,47,1
12673,255679674,"euk",TRUE,45,1
12674,255675924,"euk",TRUE,58,1
12675,253761954,"euk",TRUE,51,1
12676,530537136,"euk",TRUE,44,1
12677,213958557,"euk",TRUE,65,1
12678,330250293,"euk",TRUE,57,1
12679,255677434,"euk",TRUE,51,1
12680,586919208,"euk",TRUE,33,1
12681,255677434,"euk",TRUE,53,1
