"src","src_gi","src_classLabels","mismatch","kDN","group_sampling_id"
732,"429528975","Proteobacteria",TRUE,18,3
733,"599838043","Proteobacteria",TRUE,16,3
734,"431788375","Proteobacteria",TRUE,63,3
735,"459468470","Proteobacteria",TRUE,25,3
736,"555229411","Proteobacteria",TRUE,21,3
737,"509094355","Proteobacteria",TRUE,53,3
738,"357600982","Proteobacteria",TRUE,58,3
739,"651344615","Proteobacteria",TRUE,25,3
740,"306860895","Proteobacteria",TRUE,33,3
741,"534912355","Proteobacteria",TRUE,24,3
742,"575651639","Proteobacteria",TRUE,26,3
743,"429528975","Proteobacteria",TRUE,14,3
744,"604069106","Proteobacteria",TRUE,50,3
745,"608735278","Proteobacteria",TRUE,31,3
746,"570344193","Proteobacteria",TRUE,32,3
747,"477208577","Proteobacteria",TRUE,18,3
748,"555099232","Proteobacteria",TRUE,57,3
749,"408802980","Proteobacteria",TRUE,32,3
750,"559794904","Proteobacteria",TRUE,57,3
751,"677747742","Proteobacteria",TRUE,17,3
752,"556437225","Proteobacteria",TRUE,20,3
753,"477388350","Proteobacteria",TRUE,18,3
754,"326421244","Proteobacteria",TRUE,59,3
755,"197325187","Proteobacteria",TRUE,66,3
756,"611899998","Proteobacteria",TRUE,44,3
757,"578278019","Proteobacteria",TRUE,23,3
758,"629014327","Proteobacteria",TRUE,42,3
759,"476896694","Proteobacteria",TRUE,21,3
760,"607420150","Proteobacteria",TRUE,29,3
761,"540233334","Proteobacteria",TRUE,24,3
762,"635861645","Proteobacteria",TRUE,26,3
763,"381154752","Proteobacteria",TRUE,39,3
764,"552767577","Proteobacteria",TRUE,55,3
765,"583698159","Proteobacteria",TRUE,52,3
766,"576874180","Proteobacteria",TRUE,27,3
767,"435295381","Proteobacteria",TRUE,43,3
768,"469656435","Proteobacteria",TRUE,51,3
769,"560230989","Proteobacteria",TRUE,56,3
770,"589154791","Proteobacteria",TRUE,29,3
771,"428190687","Proteobacteria",TRUE,58,3
772,"545676990","Proteobacteria",TRUE,15,3
773,"554755994","Proteobacteria",TRUE,58,3
774,"563182359","Proteobacteria",TRUE,52,3
775,"575573400","Proteobacteria",TRUE,36,3
776,"479755197","Proteobacteria",TRUE,36,3
777,"567323759","Proteobacteria",TRUE,37,3
778,"390591138","Proteobacteria",TRUE,54,3
779,"434963304","Proteobacteria",TRUE,19,3
780,"486237590","Proteobacteria",TRUE,55,3
781,"514227272","Proteobacteria",TRUE,46,3
782,"555749902","Proteobacteria",TRUE,24,3
783,"480982393","Proteobacteria",TRUE,41,3
784,"506495919","Proteobacteria",TRUE,61,3
785,"325144241","Proteobacteria",TRUE,29,3
786,"636484342","Proteobacteria",TRUE,20,3
787,"475923861","Proteobacteria",TRUE,59,3
788,"536798128","Proteobacteria",TRUE,42,3
789,"573973323","Proteobacteria",TRUE,48,3
790,"508420559","Proteobacteria",TRUE,28,3
791,"607833351","Proteobacteria",TRUE,41,3
792,"402344672","Proteobacteria",TRUE,32,3
793,"573086598","Proteobacteria",TRUE,41,3
794,"570990900","Proteobacteria",TRUE,39,3
795,"553952333","Proteobacteria",TRUE,36,3
796,"505650112","Proteobacteria",TRUE,65,3
797,"540312864","Proteobacteria",TRUE,55,3
798,"555009904","Proteobacteria",TRUE,56,3
799,"480991060","Proteobacteria",TRUE,52,3
800,"475938786","Proteobacteria",TRUE,57,3
801,"566001584","Proteobacteria",TRUE,55,3
802,"606929952","Proteobacteria",TRUE,27,3
803,"593672416","Proteobacteria",TRUE,43,3
804,"295054830","Proteobacteria",TRUE,33,3
805,"431332999","Proteobacteria",TRUE,19,3
806,"264671169","Proteobacteria",TRUE,58,3
807,"440379277","Proteobacteria",TRUE,54,3
808,"121549491","Proteobacteria",TRUE,23,3
809,"554458443","Proteobacteria",TRUE,19,3
810,"536005065","Proteobacteria",TRUE,21,3
811,"328535459","Proteobacteria",TRUE,34,3
812,"288353725","Proteobacteria",TRUE,41,3
813,"552351793","Proteobacteria",TRUE,62,3
814,"564935284","Proteobacteria",TRUE,19,3
815,"601451469","Proteobacteria",TRUE,53,3
816,"476195799","Proteobacteria",TRUE,22,3
817,"607833688","Proteobacteria",TRUE,63,3
818,"156523975","Proteobacteria",TRUE,48,3
819,"525470649","Proteobacteria",TRUE,28,3
820,"479460147","Proteobacteria",TRUE,44,3
821,"378049972","Proteobacteria",TRUE,22,3
822,"619499706","Proteobacteria",TRUE,48,3
823,"589557095","Proteobacteria",TRUE,62,3
824,"296497574","Proteobacteria",TRUE,17,3
825,"410891618","Proteobacteria",TRUE,47,3
826,"583647214","Proteobacteria",TRUE,20,3
827,"519729835","Proteobacteria",TRUE,9,3
828,"560392100","Proteobacteria",TRUE,33,3
829,"294489418","Proteobacteria",TRUE,22,3
830,"602804670","Proteobacteria",TRUE,26,3
831,"537167938","Proteobacteria",TRUE,28,3
832,"589427913","Proteobacteria",TRUE,56,3
833,"636484360","Proteobacteria",TRUE,26,3
834,"408615469","Proteobacteria",TRUE,19,3
835,"333741867","Proteobacteria",TRUE,54,3
836,"593876941","Proteobacteria",TRUE,49,3
837,"395630054","Proteobacteria",TRUE,56,3
838,"84311016","Proteobacteria",TRUE,56,3
839,"550670895","Proteobacteria",TRUE,41,3
840,"378253835","Proteobacteria",TRUE,23,3
841,"595237110","Proteobacteria",TRUE,46,3
842,"554107386","Proteobacteria",TRUE,21,3
843,"409089250","Proteobacteria",TRUE,69,3
844,"588038264","Proteobacteria",TRUE,54,3
845,"408045025","Proteobacteria",TRUE,34,3
846,"480981571","Proteobacteria",TRUE,53,3
847,"583540415","Proteobacteria",TRUE,28,3
848,"408862217","Proteobacteria",TRUE,38,3
849,"222418877","Proteobacteria",TRUE,27,3
850,"538262484","Proteobacteria",TRUE,43,3
851,"449317012","Proteobacteria",TRUE,21,3
852,"383465594","Proteobacteria",TRUE,14,3
853,"482597207","Proteobacteria",TRUE,56,3
854,"635861645","Proteobacteria",TRUE,24,3
855,"328696280","Proteobacteria",TRUE,31,3
856,"469657973","Proteobacteria",TRUE,39,3
857,"612133172","Proteobacteria",TRUE,56,3
858,"534691494","Proteobacteria",TRUE,25,3
859,"578173186","Proteobacteria",TRUE,25,3
860,"548692771","Proteobacteria",TRUE,48,3
861,"428191524","Proteobacteria",TRUE,58,3
862,"677692127","Proteobacteria",TRUE,16,3
863,"540316990","Proteobacteria",TRUE,43,3
864,"677852409","Proteobacteria",TRUE,30,3
865,"540282345","Proteobacteria",TRUE,41,3
866,"179342784","Proteobacteria",TRUE,58,3
867,"408301056","Proteobacteria",TRUE,45,3
868,"260094982","Proteobacteria",TRUE,61,3
869,"480990896","Proteobacteria",TRUE,59,3
870,"288887617","Proteobacteria",TRUE,49,3
871,"116496347","Proteobacteria",TRUE,67,3
872,"485600544","Proteobacteria",TRUE,47,3
873,"357575136","Proteobacteria",TRUE,33,3
874,"534981259","Proteobacteria",TRUE,21,3
875,"630618603","Proteobacteria",TRUE,66,3
876,"537091314","Proteobacteria",TRUE,22,3
877,"537178614","Proteobacteria",TRUE,24,3
878,"604243975","Proteobacteria",TRUE,59,3
879,"552374142","Proteobacteria",TRUE,57,3
880,"480118372","Proteobacteria",TRUE,63,3
881,"567035662","Proteobacteria",TRUE,19,3
882,"408066093","Proteobacteria",TRUE,21,3
883,"548692678","Proteobacteria",TRUE,55,3
884,"636485297","Proteobacteria",TRUE,23,3
885,"189179678","Proteobacteria",TRUE,65,3
886,"677929133","Proteobacteria",TRUE,28,3
887,"552780553","Proteobacteria",TRUE,63,3
888,"598528134","Proteobacteria",TRUE,64,3
889,"540299904","Proteobacteria",TRUE,37,3
890,"583724442","Proteobacteria",TRUE,34,3
891,"560230882","Proteobacteria",TRUE,40,3
892,"578217552","Proteobacteria",TRUE,21,3
893,"440379277","Proteobacteria",TRUE,48,3
894,"566108140","Proteobacteria",TRUE,61,3
895,"607644328","Proteobacteria",TRUE,59,3
896,"553468682","Proteobacteria",TRUE,22,3
897,"636485242","Proteobacteria",TRUE,51,3
898,"428895832","Proteobacteria",TRUE,61,3
899,"433663430","Proteobacteria",TRUE,53,3
900,"477058940","Proteobacteria",TRUE,18,3
901,"540310894","Proteobacteria",TRUE,26,3
902,"408806395","Proteobacteria",TRUE,61,3
903,"384570907","Proteobacteria",TRUE,28,3
904,"575859009","Proteobacteria",TRUE,51,3
227,"627326899","Actinobacteria",TRUE,13,3
228,"481751474","Actinobacteria",TRUE,10,3
229,"627590655","Actinobacteria",TRUE,12,3
230,"625174470","Actinobacteria",TRUE,23,3
231,"480987779","Actinobacteria",TRUE,15,3
232,"628600314","Actinobacteria",TRUE,8,3
233,"625410706","Actinobacteria",TRUE,19,3
234,"626295382","Actinobacteria",TRUE,11,3
235,"628602491","Actinobacteria",TRUE,17,3
236,"624926553","Actinobacteria",TRUE,5,3
237,"384476047","Actinobacteria",TRUE,71,3
238,"483190792","Actinobacteria",TRUE,6,3
239,"625797232","Actinobacteria",TRUE,7,3
240,"296179587","Actinobacteria",TRUE,11,3
241,"302353514","Actinobacteria",TRUE,31,3
242,"626454289","Actinobacteria",TRUE,10,3
243,"625985434","Actinobacteria",TRUE,6,3
244,"625551615","Actinobacteria",TRUE,9,3
245,"224461117","Actinobacteria",TRUE,4,3
246,"570996172","Actinobacteria",TRUE,7,3
247,"482584300","Actinobacteria",TRUE,14,3
248,"622188869","Actinobacteria",TRUE,25,3
249,"624370775","Actinobacteria",TRUE,13,3
250,"521816131","Actinobacteria",TRUE,11,3
251,"628600769","Actinobacteria",TRUE,18,3
252,"626677661","Actinobacteria",TRUE,8,3
253,"625907385","Actinobacteria",TRUE,10,3
254,"627013467","Actinobacteria",TRUE,17,3
255,"629507250","Actinobacteria",TRUE,24,3
256,"629508275","Actinobacteria",TRUE,11,3
257,"548759301","Actinobacteria",TRUE,12,3
258,"629509921","Actinobacteria",TRUE,6,3
259,"623249775","Actinobacteria",TRUE,9,3
260,"629506581","Actinobacteria",TRUE,8,3
261,"481753120","Actinobacteria",TRUE,3,3
262,"570983913","Actinobacteria",TRUE,3,3
263,"258553496","Actinobacteria",TRUE,10,3
264,"529066301","Actinobacteria",TRUE,8,3
265,"544164734","Actinobacteria",TRUE,26,3
266,"622804430","Actinobacteria",TRUE,7,3
267,"628600699","Actinobacteria",TRUE,15,3
268,"303303587","Actinobacteria",TRUE,26,3
269,"532219856","Actinobacteria",TRUE,19,3
270,"627594589","Actinobacteria",TRUE,9,3
271,"540598344","Actinobacteria",TRUE,14,3
272,"629507424","Actinobacteria",TRUE,40,3
273,"315064807","Actinobacteria",TRUE,22,3
274,"482592706","Actinobacteria",TRUE,6,3
275,"625174348","Actinobacteria",TRUE,43,3
276,"627263987","Actinobacteria",TRUE,5,3
277,"570984680","Actinobacteria",TRUE,10,3
278,"227452846","Actinobacteria",TRUE,27,3
279,"623724780","Actinobacteria",TRUE,14,3
280,"345896953","Actinobacteria",TRUE,50,3
281,"481038806","Actinobacteria",TRUE,5,3
282,"483198348","Actinobacteria",TRUE,4,3
283,"626658070","Actinobacteria",TRUE,14,3
284,"627365130","Actinobacteria",TRUE,10,3
285,"629506581","Actinobacteria",TRUE,13,3
286,"628513194","Actinobacteria",TRUE,12,3
287,"584612039","Actinobacteria",TRUE,16,3
288,"621949702","Actinobacteria",TRUE,7,3
289,"625177214","Actinobacteria",TRUE,13,3
290,"571797269","Actinobacteria",TRUE,8,3
291,"628598064","Actinobacteria",TRUE,6,3
292,"625174358","Actinobacteria",TRUE,5,3
293,"554799219","Actinobacteria",TRUE,8,3
294,"627295920","Actinobacteria",TRUE,8,3
295,"494536091","Actinobacteria",TRUE,3,3
296,"529066120","Actinobacteria",TRUE,4,3
297,"550811659","Actinobacteria",TRUE,58,3
298,"627652691","Actinobacteria",TRUE,14,3
299,"623181846","Actinobacteria",TRUE,8,3
300,"625171377","Actinobacteria",TRUE,19,3
301,"629509099","Actinobacteria",TRUE,10,3
302,"623866427","Actinobacteria",TRUE,11,3
303,"623725022","Actinobacteria",TRUE,20,3
304,"621663564","Actinobacteria",TRUE,14,3
305,"629409262","Actinobacteria",TRUE,10,3
306,"627581015","Actinobacteria",TRUE,9,3
307,"628597604","Actinobacteria",TRUE,7,3
308,"622665147","Actinobacteria",TRUE,6,3
309,"482746662","Actinobacteria",TRUE,17,3
310,"523612351","Actinobacteria",TRUE,24,3
311,"625519456","Actinobacteria",TRUE,7,3
312,"626778598","Actinobacteria",TRUE,54,3
313,"629509469","Actinobacteria",TRUE,3,3
314,"529060189","Actinobacteria",TRUE,15,3
315,"621376389","Actinobacteria",TRUE,9,3
316,"622787824","Actinobacteria",TRUE,11,3
317,"628590572","Actinobacteria",TRUE,8,3
318,"301517784","Actinobacteria",TRUE,29,3
319,"629359899","Actinobacteria",TRUE,8,3
320,"629402194","Actinobacteria",TRUE,14,3
321,"628597962","Actinobacteria",TRUE,29,3
322,"626795412","Actinobacteria",TRUE,10,3
323,"623862737","Actinobacteria",TRUE,14,3
324,"621135111","Actinobacteria",TRUE,15,3
325,"400190159","Actinobacteria",TRUE,21,3
326,"623140229","Actinobacteria",TRUE,12,3
327,"550747359","Actinobacteria",TRUE,65,3
328,"629465424","Actinobacteria",TRUE,4,3
329,"623235070","Actinobacteria",TRUE,16,3
330,"624406897","Actinobacteria",TRUE,7,3
331,"624945682","Actinobacteria",TRUE,7,3
332,"482641996","Actinobacteria",TRUE,8,3
333,"628494316","Actinobacteria",TRUE,14,3
334,"627533208","Actinobacteria",TRUE,11,3
335,"545293834","Actinobacteria",TRUE,11,3
336,"628595398","Actinobacteria",TRUE,12,3
337,"622767109","Actinobacteria",TRUE,10,3
338,"624814606","Actinobacteria",TRUE,23,3
339,"625527878","Actinobacteria",TRUE,11,3
340,"482596423","Actinobacteria",TRUE,3,3
341,"629286506","Actinobacteria",TRUE,7,3
342,"623191604","Actinobacteria",TRUE,20,3
343,"426609711","Actinobacteria",TRUE,7,3
344,"624534638","Actinobacteria",TRUE,10,3
345,"622587833","Actinobacteria",TRUE,10,3
346,"628598079","Actinobacteria",TRUE,11,3
347,"626236326","Actinobacteria",TRUE,18,3
348,"315587265","Actinobacteria",TRUE,5,3
349,"625931848","Actinobacteria",TRUE,3,3
350,"628598005","Actinobacteria",TRUE,14,3
351,"629507930","Actinobacteria",TRUE,11,3
352,"197324961","Actinobacteria",TRUE,10,3
353,"622788635","Actinobacteria",TRUE,8,3
354,"624814606","Actinobacteria",TRUE,12,3
355,"560375439","Actinobacteria",TRUE,10,3
356,"629411039","Actinobacteria",TRUE,35,3
357,"621766669","Actinobacteria",TRUE,21,3
358,"309250456","Actinobacteria",TRUE,8,3
359,"629508160","Actinobacteria",TRUE,11,3
360,"337727654","Actinobacteria",TRUE,2,3
361,"628598638","Actinobacteria",TRUE,6,3
362,"624370775","Actinobacteria",TRUE,6,3
363,"625176371","Actinobacteria",TRUE,9,3
364,"41400296","Actinobacteria",TRUE,2,3
365,"550718810","Actinobacteria",TRUE,8,3
366,"529539689","Actinobacteria",TRUE,9,3
367,"365738411","Actinobacteria",TRUE,26,3
368,"523403524","Actinobacteria",TRUE,4,3
369,"627567680","Actinobacteria",TRUE,46,3
370,"428666878","Actinobacteria",TRUE,7,3
371,"626606010","Actinobacteria",TRUE,37,3
372,"624024417","Actinobacteria",TRUE,13,3
373,"629507314","Actinobacteria",TRUE,6,3
374,"337727659","Actinobacteria",TRUE,7,3
375,"84381895","Actinobacteria",TRUE,8,3
376,"528860327","Actinobacteria",TRUE,27,3
377,"629508968","Actinobacteria",TRUE,9,3
378,"628598079","Actinobacteria",TRUE,8,3
379,"256583961","Actinobacteria",TRUE,9,3
380,"627538968","Actinobacteria",TRUE,10,3
381,"623523203","Actinobacteria",TRUE,5,3
382,"621604012","Actinobacteria",TRUE,8,3
383,"621903945","Actinobacteria",TRUE,12,3
384,"480989071","Actinobacteria",TRUE,3,3
385,"625421797","Actinobacteria",TRUE,14,3
386,"558622083","Actinobacteria",TRUE,15,3
387,"629509876","Actinobacteria",TRUE,10,3
388,"627595237","Actinobacteria",TRUE,6,3
389,"629510035","Actinobacteria",TRUE,4,3
390,"189490689","Actinobacteria",TRUE,15,3
391,"624669726","Actinobacteria",TRUE,4,3
392,"339790460","Actinobacteria",TRUE,12,3
393,"283807292","Actinobacteria",TRUE,5,3
394,"480983265","Actinobacteria",TRUE,7,3
395,"627576272","Actinobacteria",TRUE,9,3
396,"621361148","Actinobacteria",TRUE,7,3
397,"623327144","Actinobacteria",TRUE,23,3
398,"621763439","Actinobacteria",TRUE,8,3
399,"621584670","Actinobacteria",TRUE,26,3
400,"624252231","Actinobacteria",TRUE,6,3
401,"629507947","Actinobacteria",TRUE,8,3
402,"386431505","Actinobacteria",TRUE,4,3
403,"628585316","Actinobacteria",TRUE,12,3
404,"523403371","Actinobacteria",TRUE,4,3
405,"312987750","Actinobacteria",TRUE,9,3
406,"482640282","Actinobacteria",TRUE,3,3
407,"359306053","Actinobacteria",TRUE,15,3
408,"316916932","Actinobacteria",TRUE,24,3
409,"627541218","Actinobacteria",TRUE,31,3
410,"627501490","Actinobacteria",TRUE,14,3
411,"571796722","Actinobacteria",TRUE,15,3
412,"628572670","Actinobacteria",TRUE,10,3
413,"623889995","Actinobacteria",TRUE,7,3
414,"553091097","Actinobacteria",TRUE,6,3
415,"224461117","Actinobacteria",TRUE,11,3
416,"628598481","Actinobacteria",TRUE,7,3
417,"385692452","Actinobacteria",TRUE,7,3
418,"629507876","Actinobacteria",TRUE,10,3
419,"481751474","Actinobacteria",TRUE,5,3
420,"626511805","Actinobacteria",TRUE,11,3
421,"624366747","Actinobacteria",TRUE,7,3
422,"482597973","Actinobacteria",TRUE,5,3
423,"425731938","Actinobacteria",TRUE,26,3
424,"623930945","Actinobacteria",TRUE,13,3
425,"626823174","Actinobacteria",TRUE,10,3
426,"623214314","Actinobacteria",TRUE,9,3
427,"621652985","Actinobacteria",TRUE,11,3
428,"622019597","Actinobacteria",TRUE,11,3
429,"628594669","Actinobacteria",TRUE,14,3
430,"169239075","Actinobacteria",TRUE,39,3
431,"625316930","Actinobacteria",TRUE,14,3
432,"627037599","Actinobacteria",TRUE,14,3
433,"626465177","Actinobacteria",TRUE,7,3
434,"576365968","Actinobacteria",TRUE,14,3
435,"623151565","Actinobacteria",TRUE,12,3
436,"189490640","Actinobacteria",TRUE,13,3
437,"512057192","Actinobacteria",TRUE,9,3
438,"622161311","Actinobacteria",TRUE,13,3
439,"482592454","Actinobacteria",TRUE,9,3
440,"628593140","Actinobacteria",TRUE,9,3
441,"629489569","Actinobacteria",TRUE,18,3
442,"626436287","Actinobacteria",TRUE,15,3
443,"629359899","Actinobacteria",TRUE,12,3
444,"627590655","Actinobacteria",TRUE,25,3
445,"628597753","Actinobacteria",TRUE,10,3
446,"628596430","Actinobacteria",TRUE,11,3
447,"628599989","Actinobacteria",TRUE,13,3
448,"482594934","Actinobacteria",TRUE,6,3
449,"482593092","Actinobacteria",TRUE,7,3
450,"629355516","Actinobacteria",TRUE,4,3
451,"481751406","Actinobacteria",TRUE,8,3
452,"626490993","Actinobacteria",TRUE,13,3
1,"325484377","Bacteroidetes/Chlorobi group",TRUE,33,4
2,"371639127","Bacteroidetes/Chlorobi group",TRUE,40,4
3,"514227161","Bacteroidetes/Chlorobi group",TRUE,41,4
4,"183569348","Bacteroidetes/Chlorobi group",TRUE,43,4
5,"336169322","Bacteroidetes/Chlorobi group",TRUE,34,4
6,"480985105","Bacteroidetes/Chlorobi group",TRUE,61,4
7,"596135277","Bacteroidetes/Chlorobi group",TRUE,34,4
8,"371929676","Bacteroidetes/Chlorobi group",TRUE,46,4
9,"332885882","Bacteroidetes/Chlorobi group",TRUE,37,4
10,"482635022","Bacteroidetes/Chlorobi group",TRUE,56,4
11,"373225196","Bacteroidetes/Chlorobi group",TRUE,33,4
12,"596276451","Bacteroidetes/Chlorobi group",TRUE,45,4
13,"301087310","Bacteroidetes/Chlorobi group",TRUE,35,4
14,"312444827","Bacteroidetes/Chlorobi group",TRUE,42,4
15,"429167528","Bacteroidetes/Chlorobi group",TRUE,43,4
16,"548765819","Bacteroidetes/Chlorobi group",TRUE,37,4
17,"397151430","Bacteroidetes/Chlorobi group",TRUE,44,4
18,"595995160","Bacteroidetes/Chlorobi group",TRUE,29,4
19,"221155168","Bacteroidetes/Chlorobi group",TRUE,26,4
20,"596243332","Bacteroidetes/Chlorobi group",TRUE,37,4
21,"260081498","Bacteroidetes/Chlorobi group",TRUE,43,4
22,"596143439","Bacteroidetes/Chlorobi group",TRUE,41,4
23,"158931584","Bacteroidetes/Chlorobi group",TRUE,61,4
24,"397151177","Bacteroidetes/Chlorobi group",TRUE,40,4
25,"166716328","Bacteroidetes/Chlorobi group",TRUE,34,4
26,"402286141","Bacteroidetes/Chlorobi group",TRUE,37,4
27,"353530021","Bacteroidetes/Chlorobi group",TRUE,65,4
28,"392686218","Bacteroidetes/Chlorobi group",TRUE,44,4
29,"301087310","Bacteroidetes/Chlorobi group",TRUE,36,4
30,"298347180","Bacteroidetes/Chlorobi group",TRUE,42,4
31,"392645227","Bacteroidetes/Chlorobi group",TRUE,42,4
32,"512222227","Bacteroidetes/Chlorobi group",TRUE,42,4
33,"523610993","Bacteroidetes/Chlorobi group",TRUE,40,4
34,"325334929","Bacteroidetes/Chlorobi group",TRUE,45,4
35,"363651152","Bacteroidetes/Chlorobi group",TRUE,33,4
36,"397151108","Bacteroidetes/Chlorobi group",TRUE,63,4
37,"371641826","Bacteroidetes/Chlorobi group",TRUE,37,4
38,"379652114","Bacteroidetes/Chlorobi group",TRUE,42,4
39,"371951624","Bacteroidetes/Chlorobi group",TRUE,43,4
40,"482767087","Bacteroidetes/Chlorobi group",TRUE,53,4
41,"378762838","Bacteroidetes/Chlorobi group",TRUE,39,4
42,"339717904","Bacteroidetes/Chlorobi group",TRUE,48,4
43,"596277697","Bacteroidetes/Chlorobi group",TRUE,37,4
44,"256033965","Bacteroidetes/Chlorobi group",TRUE,41,4
45,"481787386","Bacteroidetes/Chlorobi group",TRUE,47,4
46,"557399978","Bacteroidetes/Chlorobi group",TRUE,46,4
47,"392657843","Bacteroidetes/Chlorobi group",TRUE,29,4
48,"336303358","Bacteroidetes/Chlorobi group",TRUE,38,4
49,"345525936","Bacteroidetes/Chlorobi group",TRUE,35,4
50,"339717904","Bacteroidetes/Chlorobi group",TRUE,50,4
51,"397151177","Bacteroidetes/Chlorobi group",TRUE,35,4
52,"254946573","Bacteroidetes/Chlorobi group",TRUE,54,4
53,"378762838","Bacteroidetes/Chlorobi group",TRUE,35,4
54,"390154728","Bacteroidetes/Chlorobi group",TRUE,35,4
55,"409970138","Bacteroidetes/Chlorobi group",TRUE,44,4
56,"409970122","Bacteroidetes/Chlorobi group",TRUE,47,4
57,"567411363","Bacteroidetes/Chlorobi group",TRUE,71,4
58,"345111121","Bacteroidetes/Chlorobi group",TRUE,71,4
59,"557400098","Bacteroidetes/Chlorobi group",TRUE,43,4
60,"345525936","Bacteroidetes/Chlorobi group",TRUE,34,4
61,"409970129","Bacteroidetes/Chlorobi group",TRUE,35,4
62,"295083795","Bacteroidetes/Chlorobi group",TRUE,31,4
63,"392627080","Bacteroidetes/Chlorobi group",TRUE,31,4
64,"394760488","Bacteroidetes/Chlorobi group",TRUE,40,4
65,"371951624","Bacteroidetes/Chlorobi group",TRUE,48,4
66,"596015071","Bacteroidetes/Chlorobi group",TRUE,47,4
67,"384039792","Bacteroidetes/Chlorobi group",TRUE,54,4
68,"148337801","Bacteroidetes/Chlorobi group",TRUE,33,4
69,"392644846","Bacteroidetes/Chlorobi group",TRUE,27,4
70,"402286141","Bacteroidetes/Chlorobi group",TRUE,40,4
71,"512186318","Bacteroidetes/Chlorobi group",TRUE,33,4
72,"390418775","Bacteroidetes/Chlorobi group",TRUE,40,4
73,"596277295","Bacteroidetes/Chlorobi group",TRUE,36,4
74,"339831578","Bacteroidetes/Chlorobi group",TRUE,37,4
75,"576324977","Bacteroidetes/Chlorobi group",TRUE,45,4
76,"263255040","Bacteroidetes/Chlorobi group",TRUE,30,4
77,"149935098","Bacteroidetes/Chlorobi group",TRUE,44,4
78,"480982151","Bacteroidetes/Chlorobi group",TRUE,38,4
79,"388381829","Bacteroidetes/Chlorobi group",TRUE,40,4
80,"482583702","Bacteroidetes/Chlorobi group",TRUE,40,4
81,"339778839","Bacteroidetes/Chlorobi group",TRUE,45,4
82,"333802964","Bacteroidetes/Chlorobi group",TRUE,38,4
83,"383355165","Bacteroidetes/Chlorobi group",TRUE,45,4
84,"392675411","Bacteroidetes/Chlorobi group",TRUE,45,4
85,"91307191","Bacteroidetes/Chlorobi group",TRUE,42,4
86,"523612819","Bacteroidetes/Chlorobi group",TRUE,37,4
87,"380500974","Bacteroidetes/Chlorobi group",TRUE,49,4
88,"392641235","Bacteroidetes/Chlorobi group",TRUE,36,4
89,"481786904","Bacteroidetes/Chlorobi group",TRUE,30,4
90,"481787615","Bacteroidetes/Chlorobi group",TRUE,38,4
91,"596242720","Bacteroidetes/Chlorobi group",TRUE,40,4
92,"543996427","Bacteroidetes/Chlorobi group",TRUE,42,4
93,"52214156","Bacteroidetes/Chlorobi group",TRUE,31,4
94,"183569348","Bacteroidetes/Chlorobi group",TRUE,29,4
95,"480982151","Bacteroidetes/Chlorobi group",TRUE,48,4
96,"409970138","Bacteroidetes/Chlorobi group",TRUE,38,4
97,"596033356","Bacteroidetes/Chlorobi group",TRUE,43,4
98,"149229006","Bacteroidetes/Chlorobi group",TRUE,39,4
99,"255342900","Bacteroidetes/Chlorobi group",TRUE,47,4
100,"598891532","Bacteroidetes/Chlorobi group",TRUE,34,4
101,"397151014","Bacteroidetes/Chlorobi group",TRUE,31,4
102,"476541468","Bacteroidetes/Chlorobi group",TRUE,37,4
103,"91307191","Bacteroidetes/Chlorobi group",TRUE,39,4
104,"406609490","Bacteroidetes/Chlorobi group",TRUE,43,4
105,"404605294","Bacteroidetes/Chlorobi group",TRUE,43,4
106,"318103442","Bacteroidetes/Chlorobi group",TRUE,36,4
107,"392663186","Bacteroidetes/Chlorobi group",TRUE,43,4
108,"596033356","Bacteroidetes/Chlorobi group",TRUE,44,4
109,"481787231","Bacteroidetes/Chlorobi group",TRUE,41,4
110,"436916786","Bacteroidetes/Chlorobi group",TRUE,37,4
111,"482583702","Bacteroidetes/Chlorobi group",TRUE,36,4
112,"94549078","Bacteroidetes/Chlorobi group",TRUE,44,4
113,"332739738","Bacteroidetes/Chlorobi group",TRUE,41,4
114,"364160866","Bacteroidetes/Chlorobi group",TRUE,57,4
115,"397151628","Bacteroidetes/Chlorobi group",TRUE,35,4
116,"359346608","Bacteroidetes/Chlorobi group",TRUE,38,4
117,"397151014","Bacteroidetes/Chlorobi group",TRUE,41,4
118,"388381829","Bacteroidetes/Chlorobi group",TRUE,36,4
119,"361057412","Bacteroidetes/Chlorobi group",TRUE,35,4
120,"596283109","Bacteroidetes/Chlorobi group",TRUE,35,4
121,"567411363","Bacteroidetes/Chlorobi group",TRUE,34,4
122,"371929676","Bacteroidetes/Chlorobi group",TRUE,39,4
123,"684178662","Bacteroidetes/Chlorobi group",TRUE,39,4
124,"481787386","Bacteroidetes/Chlorobi group",TRUE,46,4
125,"380500974","Bacteroidetes/Chlorobi group",TRUE,47,4
126,"514227161","Bacteroidetes/Chlorobi group",TRUE,35,4
127,"318103442","Bacteroidetes/Chlorobi group",TRUE,32,4
128,"149229006","Bacteroidetes/Chlorobi group",TRUE,43,4
129,"567409824","Bacteroidetes/Chlorobi group",TRUE,60,4
130,"288336737","Bacteroidetes/Chlorobi group",TRUE,34,4
131,"570991028","Bacteroidetes/Chlorobi group",TRUE,49,4
132,"298265646","Bacteroidetes/Chlorobi group",TRUE,34,4
133,"406609481","Bacteroidetes/Chlorobi group",TRUE,36,4
