file;contig;length;GC
/home/macha/Louisa/datasets/viruses/226597568.fa;gi|226597568|ref|NC_012557.1| Ageratum leaf Cameroon betasatellite, complete genome;1389;35.5651547876
/home/macha/Louisa/datasets/viruses/226823166.fa;gi|226823166|ref|NC_012561.1| Highlands J virus, complete genome;11526;49.0629880271
/home/macha/Louisa/datasets/viruses/226938554.fa;gi|226938554|ref|NC_012564.1| Human bocavirus 3, complete genome;5242;42.1594811141
/home/macha/Louisa/datasets/viruses/227122414.fa;gi|227122414|ref|NC_012584.1| Murine adenovirus 3, complete genome;30570;47.2162250572
/home/macha/Louisa/datasets/viruses/227122443.fa;gi|227122443|ref|NC_012585.1| Thielaviopsis basicola mitovirus, complete genome;2896;32.5621546961
/home/macha/Louisa/datasets/viruses/22726208.fa;gi|22726208|ref|NC_004147.1| Papaya leaf curl virus, complete genome;2746;40.8958485069
/home/macha/Louisa/datasets/viruses/227811306.fa;gi|227811306|ref|NC_004462.2| Thermus phage IN93, complete genome;19604;65.9355233626
/home/macha/Louisa/datasets/viruses/22788704.fa;gi|22788704|ref|NC_004153.1| Tomato leaf curl Vietnam virus DNA A, complete genome;2745;42.6593806922
/home/macha/Louisa/datasets/viruses/22789222.fa;gi|22789222|ref|NC_004161.1| Reston ebolavirus, complete genome;18891;40.6278121857
/home/macha/Louisa/datasets/viruses/22854993.fa;gi|22854993|ref|NC_004167.1| Bacillus phage phi105, complete genome;39325;42.6904005086
/home/macha/Louisa/datasets/viruses/22855148.fa;gi|22855148|ref|NC_004165.1| Bacillus phage B103, complete genome;18630;37.6596886742
/home/macha/Louisa/datasets/viruses/228860932.fa;gi|228860932|ref|NC_012635.1| Enterobacteria phage RB51, complete genome;168394;35.2530375192
/home/macha/Louisa/datasets/viruses/228861315.fa;gi|228861315|ref|NC_012638.1| Enterobacteria phage RB14, complete genome;165429;35.3245198847
/home/macha/Louisa/datasets/viruses/228861590.fa;gi|228861590|ref|NC_012639.1| Euproctis pseudoconspersa nucleopolyhedrovirus, complete genome;141291;40.3451033682
/home/macha/Louisa/datasets/viruses/229342011.fa;gi|229342011|ref|NC_012636.1| Aedes aegypti densovirus, complete genome;3776;37.2351694915
/home/macha/Louisa/datasets/viruses/229604924.fa;gi|229604924|ref|NC_012662.1| Vibrio phage VP93, complete genome;43931;49.1088297558
/home/macha/Louisa/datasets/viruses/229604969.fa;gi|229604969|ref|NC_012663.1| Lactococcus phage P087, complete genome;60074;34.3842594134
/home/macha/Louisa/datasets/viruses/229605058.fa;gi|229605058|ref|NC_012664.1| Eragrostis curvula streak virus, complete genome;2754;48.8743645606
/home/macha/Louisa/datasets/viruses/229904919.fa;gi|229904919|ref|NC_012671.1| Quang Binh virus, complete genome;10865;52.4252185918
/home/macha/Louisa/datasets/viruses/23096165.fa;gi|23096165|ref|NC_004192.1| Pepper leaf curl Bangladesh virus segment A component, complete genome;2753;44.5332364693
/home/macha/Louisa/datasets/viruses/23216976.fa;gi|23216976|ref|NC_004197.1| Bovine papillomavirus 3, complete genome;7276;43.1143485432
/home/macha/Louisa/datasets/viruses/23217014.fa;gi|23217014|ref|NC_004195.1| Bovine papillomavirus type 5, complete genome;7841;44.1907919908
/home/macha/Louisa/datasets/viruses/23334597.fa;gi|23334597|ref|NC_004284.1| Junonia coenia densovirus, complete genome;5908;37.0345294516
/home/macha/Louisa/datasets/viruses/23334602.fa;gi|23334602|ref|NC_004285.1| Aedes albopictus densovirus, complete genome;4176;38.1944444444
/home/macha/Louisa/datasets/viruses/23334606.fa;gi|23334606|ref|NC_004286.1| Galleria mellonella densovirus, complete genome;6039;36.3801953966
/home/macha/Louisa/datasets/viruses/23334611.fa;gi|23334611|ref|NC_004287.1| Bombyx mori densovirus 5, complete genome;5078;39.2674281213
/home/macha/Louisa/datasets/viruses/23334616.fa;gi|23334616|ref|NC_004289.1| Planococcus citri densovirus, complete genome;5380;37.5836431227
/home/macha/Louisa/datasets/viruses/23334621.fa;gi|23334621|ref|NC_004288.1| Casphalia extranea densovirus, complete genome;5002;37.8448620552
/home/macha/Louisa/datasets/viruses/23334625.fa;gi|23334625|ref|NC_004290.1| Acheta domesticus densovirus, complete genome;5234;39.8547955674
/home/macha/Louisa/datasets/viruses/23343515.fa;gi|23343515|ref|NC_004295.1| Human erythrovirus V9, complete genome;5028;42.1042163882
/home/macha/Louisa/datasets/viruses/233799733.fa;gi|233799733|ref|NC_012665.1| Malvastrum yellow vein Baoshan virus DNA-A, complete genome;2743;44.5133065986
/home/macha/Louisa/datasets/viruses/233800859.fa;gi|233800859|ref|NC_012666.1| Emilia yellow vein virus-associated DNA beta, complete genome;1337;37.2475691847
/home/macha/Louisa/datasets/viruses/23395818.fa;gi|23395818|ref|NC_004300.1| Croton yellow vein mosaic virus, complete genome;2757;42.8001450852
/home/macha/Louisa/datasets/viruses/23455713.fa;gi|23455713|ref|NC_004301.1| Enterobacteria phage FI, complete genome;4276;50.2572497661
/home/macha/Louisa/datasets/viruses/23455719.fa;gi|23455719|ref|NC_004302.1| Lactococcus phage r1t, complete genome;33350;35.4602698651
/home/macha/Louisa/datasets/viruses/23455771.fa;gi|23455771|ref|NC_004305.1| Lactobacillus phage phig1e, complete genome;42259;43.0606498024
/home/macha/Louisa/datasets/viruses/23455823.fa;gi|23455823|ref|NC_004306.1| Vibrio phage fs1, complete genome;6340;43.4227129338
/home/macha/Louisa/datasets/viruses/23455848.fa;gi|23455848|ref|NC_004303.1| Streptococcus phage O1205, complete genome;43075;38.2611723738
/home/macha/Louisa/datasets/viruses/23505445.fa;gi|23505445|ref|NC_004313.1| Salmonella phage ST64B, complete genome;40149;51.0149692396
/home/macha/Louisa/datasets/viruses/23577820.fa;gi|23577820|ref|NC_004323.1| Rachiplusia ou MNPV, complete genome;131526;39.0972127184
/home/macha/Louisa/datasets/viruses/23578028.fa;gi|23578028|ref|NC_004322.1| Tulip virus X, complete genome;6056;57.1169088507
/home/macha/Louisa/datasets/viruses/237642069.fa;gi|237642069|ref|NC_012685.1| Culex pipiens densovirus, complete genome;5759;37.7322451815
/home/macha/Louisa/datasets/viruses/237643549.fa;gi|237643549|ref|NC_012672.1| Bombyx mandarina nucleopolyhedrovirus, complete genome;126770;40.229549578
/home/macha/Louisa/datasets/viruses/237651460.fa;gi|237651460|ref|NC_012696.1| Roseophage EE36P1, complete genome;73325;47.0398908967
/home/macha/Louisa/datasets/viruses/237651540.fa;gi|237651540|ref|NC_012697.1| Roseophage DSS3P2, complete genome;74611;47.9151867687
/home/macha/Louisa/datasets/viruses/237781146.fa;gi|237781146|ref|NC_012699.1| Calicivirus pig/AB90/CAN, complete genome;6434;54.27416848
/home/macha/Louisa/datasets/viruses/237781155.fa;gi|237781155|ref|NC_012702.1| Midway virus, complete genome;11752;50.3744043567
/home/macha/Louisa/datasets/viruses/237781162.fa;gi|237781162|ref|NC_012703.1| Nyamanini virus, complete genome;11631;52.2912905167
/home/macha/Louisa/datasets/viruses/238563974.fa;gi|238563974|ref|NC_012728.1| Sweetpotato badnavirus B, complete genome;7961;44.2281120462
/home/macha/Louisa/datasets/viruses/238694878.fa;gi|238694878|ref|NC_012740.1| Enterobacteria phage JSE, complete genome;166418;40.5124445673
/home/macha/Louisa/datasets/viruses/238695156.fa;gi|238695156|ref|NC_012741.1| Enterobacteria phage JS10, complete genome;171451;39.5150801104
/home/macha/Louisa/datasets/viruses/238695587.fa;gi|238695587|ref|NC_012742.1| Xanthomonas phage phiL7, complete genome;44080;55.6397459165
/home/macha/Louisa/datasets/viruses/238801614.fa;gi|238801614|ref|NC_012735.1| Wesselsbron virus, complete genome;10814;47.6511928981
/home/macha/Louisa/datasets/viruses/238801731.fa;gi|238801731|ref|NC_012749.1| Enterobacteria phage WV8, complete genome;88487;38.893848814
/home/macha/Louisa/datasets/viruses/238801880.fa;gi|238801880|ref|NC_012753.1| Streptococcus phage 5093, complete genome;37184;38.0297977625
/home/macha/Louisa/datasets/viruses/238821317.fa;gi|238821317|ref|NC_012756.1| Streptococcus phage PH10, complete genome;31276;39.4903440338
/home/macha/Louisa/datasets/viruses/238821372.fa;gi|238821372|ref|NC_012757.1| Vibrio phage VEJphi, complete genome;6842;42.955276235
/home/macha/Louisa/datasets/viruses/239507361.fa;gi|239507361|ref|NC_012784.1| Staphylococcus phage phiPVL-CN125, complete genome;44492;33.5678324193
/home/macha/Louisa/datasets/viruses/239590011.fa;gi|239590011|ref|NC_012788.1| Mycobacterium phage Angel, complete genome;41441;66.6899930021
/home/macha/Louisa/datasets/viruses/239740609.fa;gi|239740609|ref|NC_012789.1| Tomato leaf curl Pakistan virus associated DNA 1, complete genome;1384;41.401734104
/home/macha/Louisa/datasets/viruses/239828756.fa;gi|239828756|ref|NC_012798.1| Human cosavirus E1, complete genome;6580;41.9300911854
/home/macha/Louisa/datasets/viruses/239828769.fa;gi|239828769|ref|NC_012799.1| Triticum mosaic virus, complete genome;10282;41.4802567594
/home/macha/Louisa/datasets/viruses/239828780.fa;gi|239828780|ref|NC_012800.1| Cosavirus A strain HCoSV-A1 polyprotein gene, complete cds;7632;43.75
/home/macha/Louisa/datasets/viruses/239830818.fa;gi|239830818|ref|NC_012801.1| Human cosavirus B1, complete genome;7205;43.7751561416
/home/macha/Louisa/datasets/viruses/239830831.fa;gi|239830831|ref|NC_012802.1| Human cosavirus D1, complete genome;7215;42.4670824671
/home/macha/Louisa/datasets/viruses/239918958.fa;gi|239918958|ref|NC_012805.1| Coleus blumei viroid 6, complete genome;342;59.649122807
/home/macha/Louisa/datasets/viruses/240017693.fa;gi|240017693|ref|NC_011052.2| Sweet potato leaf curl Spain virus, complete genome;2780;43.8489208633
/home/macha/Louisa/datasets/viruses/240114604.fa;gi|240114604|ref|NC_012812.1| Bovine viral diarrhea virus 3 Th/04_KhonKaen, complete genome;12337;46.1457404555
/home/macha/Louisa/datasets/viruses/242345571.fa;gi|242345571|ref|NC_012884.1| Streptococcus phage M102, complete genome;31147;39.2108389251
/home/macha/Louisa/datasets/viruses/242346741.fa;gi|242346741|ref|NC_012868.1| Enterobacteria phage St-1, complete genome;6094;45.2084017066
/home/macha/Louisa/datasets/viruses/242346753.fa;gi|242346753|ref|NC_012869.1| Hydrangea chlorotic mottle virus, complete genome;8433;45.9148582948
/home/macha/Louisa/datasets/viruses/24323599.fa;gi|24323599|ref|NC_004346.1| Subterranean clover mottle virus, complete genome;4258;48.09769845
/home/macha/Louisa/datasets/viruses/24371534.fa;gi|24371534|ref|NC_004348.1| Enterobacteria phage ST64T, complete genome;40679;47.5232921163
/home/macha/Louisa/datasets/viruses/24432113.fa;gi|24432113|ref|NC_004355.1| Alkhurma virus, complete genome;10685;54.066448292
/home/macha/Louisa/datasets/viruses/24432115.fa;gi|24432115|ref|NC_004356.1| Tobacco leaf curl Yunnan virus - [Y136], complete genome;2750;42.2909090909
/home/macha/Louisa/datasets/viruses/24462250.fa;gi|24462250|ref|NC_004358.1| Citrus viroid-I-LSS, complete genome;327;60.244648318
/home/macha/Louisa/datasets/viruses/24462251.fa;gi|24462251|ref|NC_004359.1| Citrus viroid VI, complete genome;330;60.0
/home/macha/Louisa/datasets/viruses/24943089.fa;gi|24943089|ref|NC_004367.1| Callitrichine herpesvirus 3 strain CJ0149, complete genome;149696;49.2538210774
/home/macha/Louisa/datasets/viruses/24943162.fa;gi|24943162|ref|NC_004366.1| Tobacco bushy top virus, complete genome;4152;55.0578034682
/home/macha/Louisa/datasets/viruses/24943167.fa;gi|24943167|ref|NC_004365.1| Aphid lethal paralysis virus, complete genome;9812;38.5752140236
/home/macha/Louisa/datasets/viruses/25057978.fa;gi|25057978|ref|NC_004421.1| Bovine kobuvirus, complete genome;8374;54.6095056126
/home/macha/Louisa/datasets/viruses/25140187.fa;gi|25140187|ref|NC_004422.1| Youcai mosaic virus, complete genome;6303;44.3439631921
/home/macha/Louisa/datasets/viruses/25140980.fa;gi|25140980|ref|NC_004426.1| Wild potato mosaic virus, complete genome;9878;42.1644057502
/home/macha/Louisa/datasets/viruses/253729529.fa;gi|253729529|ref|NC_012931.1| Wheat yellow dwarf virus-GPV, complete genome;5673;49.4799929491
/home/macha/Louisa/datasets/viruses/253750530.fa;gi|253750530|ref|NC_012936.1| Rat coronavirus Parker, complete genome;31250;41.2576
/home/macha/Louisa/datasets/viruses/253756580.fa;gi|253756580|ref|NC_012948.1| Bovine respiratory coronavirus AH187, complete genome;30969;37.0887016048
/home/macha/Louisa/datasets/viruses/253756593.fa;gi|253756593|ref|NC_012949.1| Bovine respiratory coronavirus bovine/US/OH-440-TC/1996, complete genome;30953;37.0141827933
/home/macha/Louisa/datasets/viruses/253756605.fa;gi|253756605|ref|NC_012950.1| Human enteric coronavirus strain 4408, complete genome;30953;36.965722224
/home/macha/Louisa/datasets/viruses/253761958.fa;gi|253761958|ref|NC_012957.1| Salivirus NG-J1, complete genome;7982;56.6900526184
/home/macha/Louisa/datasets/viruses/253761971.fa;gi|253761971|ref|NC_012958.1| Drosophila A virus, complete genome;4806;47.6071577195
/home/macha/Louisa/datasets/viruses/253761974.fa;gi|253761974|ref|NC_012959.1| Human adenovirus 54, complete genome;34920;54.9140893471
/home/macha/Louisa/datasets/viruses/254305431.fa;gi|254305431|ref|NC_012986.1| Salivirus A isolate 02394-01, complete genome;7989;56.6779321567
/home/macha/Louisa/datasets/viruses/254666617.fa;gi|254666617|ref|NC_013007.1| Carrot yellow leaf virus, complete genome;16354;45.0593127064
/home/macha/Louisa/datasets/viruses/254667440.fa;gi|254667440|ref|NC_013006.1| Kalanchoe latent virus, complete genome;8517;45.9903721968
/home/macha/Louisa/datasets/viruses/254688376.fa;gi|254688376|ref|NC_012932.1| Aedes flavivirus, complete genome;11064;50.1355748373
/home/macha/Louisa/datasets/viruses/254688511.fa;gi|254688511|ref|NC_013018.1| Circovirus-like genome SAR-B, complete genome;1833;43.0987452264
/home/macha/Louisa/datasets/viruses/254688514.fa;gi|254688514|ref|NC_013020.1| Circovirus-like genome BBC-A, complete genome;1815;31.8457300275
/home/macha/Louisa/datasets/viruses/254688517.fa;gi|254688517|ref|NC_013023.1| Circovirus-like genome RW-A, complete genome;2162;51.5263644773
/home/macha/Louisa/datasets/viruses/254688521.fa;gi|254688521|ref|NC_013024.1| Circovirus-like genome RW-B, complete genome;2819;48.6342674707
/home/macha/Louisa/datasets/viruses/254688524.fa;gi|254688524|ref|NC_013025.1| Circovirus-like genome RW-C, complete genome;1803;32.667775929
/home/macha/Louisa/datasets/viruses/254688527.fa;gi|254688527|ref|NC_013026.1| Circovirus-like genome RW-D, complete genome;2072;39.4787644788
/home/macha/Louisa/datasets/viruses/254688530.fa;gi|254688530|ref|NC_013027.1| Circovirus-like genome RW-E, complete genome;2782;40.4385334292
/home/macha/Louisa/datasets/viruses/254688533.fa;gi|254688533|ref|NC_013028.1| Circovirus-like genome CB-A, complete genome;2160;43.5648148148
/home/macha/Louisa/datasets/viruses/254728906.fa;gi|254728906|ref|NC_013011.1| Gossypium davidsonii symptomless alphasatellite DNA-alpha-B, complete genome;1315;41.216730038
/home/macha/Louisa/datasets/viruses/254728908.fa;gi|254728908|ref|NC_013012.1| Gossypium mustilinum symptomless alphasatellite DNA-alpha-B, complete genome;1321;41.4080242241
/home/macha/Louisa/datasets/viruses/254728910.fa;gi|254728910|ref|NC_013013.1| Gossypium darwinii symptomless alphasatellite DNA-alpha, complete genome;1378;41.7997097242
/home/macha/Louisa/datasets/viruses/254729452.fa;gi|254729452|ref|NC_013017.1| Okra leaf curl virus-[Cameroon], complete genome;2386;43.3361274099
/home/macha/Louisa/datasets/viruses/254729459.fa;gi|254729459|ref|NC_013019.1| Sunn hemp leaf distortion virus DNA-A, complete genome;2774;42.9343907714
/home/macha/Louisa/datasets/viruses/254729462.fa;gi|254729462|ref|NC_013021.1| Cyanophage PSS2, complete genome;107530;52.3007532782
/home/macha/Louisa/datasets/viruses/254729601.fa;gi|254729601|ref|NC_013029.1| Circovirus-like genome CB-B, complete genome;2757;49.6916938701
/home/macha/Louisa/datasets/viruses/254810663.fa;gi|254810663|ref|NC_013035.1| Human papillomavirus 116, complete genome;7184;38.5161469933
/home/macha/Louisa/datasets/viruses/255033713.fa;gi|255033713|ref|NC_013055.1| Burkholderia phage KS9, complete genome;39896;60.6802686986
/home/macha/Louisa/datasets/viruses/255046528.fa;gi|255046528|ref|NC_013030.2| Circovirus-like genome SAR-A, complete genome;1739;41.5756181714
/home/macha/Louisa/datasets/viruses/255252682.fa;gi|255252682|ref|NC_013059.1| Salmonella phage c341, complete genome;40975;47.4020744356
/home/macha/Louisa/datasets/viruses/255357299.fa;gi|255357299|ref|NC_013060.1| Astrovirus VA1, complete genome;6586;41.937443061
/home/macha/Louisa/datasets/viruses/255612555.fa;gi|255612555|ref|NC_006937.2| Fusarium graminearum dsRNA mycovirus-1, complete genome;6621;51.5178975986
/home/macha/Louisa/datasets/viruses/255614072.fa;gi|255614072|ref|NC_009026.2| Bussuquara virus, complete genome;10815;49.8751733703
/home/macha/Louisa/datasets/viruses/255683134.fa;gi|255683134|ref|NC_013036.1| Anatid herpesvirus 1, complete genome;158091;44.9051495658
/home/macha/Louisa/datasets/viruses/255705208.fa;gi|255705208|emb|FM207411.1| Synechococcus phage S-RSM4 complete genome;194454;41.120264947
/home/macha/Louisa/datasets/viruses/255983864.fa;gi|255983864|ref|NC_013102.1| Tomato leaf curl Hainan virus, complete genome;2748;42.4308588064
/home/macha/Louisa/datasets/viruses/255983871.fa;gi|255983871|ref|NC_013103.1| Chilli leaf curl Multan alphasatellite, complete genome;1369;40.6866325785
/home/macha/Louisa/datasets/viruses/256352170.fa;gi|256352170|ref|NC_013116.1| Sclerotinia sclerotiorum hypovirulence associated DNA virus 1, complete genome;2166;47.2299168975
/home/macha/Louisa/datasets/viruses/256352174.fa;gi|256352174|ref|NC_013117.1| Francolinus leucoscepus papillomavirus 1, complete genome;7498;52.9341157642
/home/macha/Louisa/datasets/viruses/256535775.fa;gi|256535775|ref|NC_013135.1| Drosophila melanogaster sigma virus AP30 N, P, X, M, G and L genes, genomic RNA, isolate AP30;12390;45.1412429379
/home/macha/Louisa/datasets/viruses/257136356.fa;gi|257136356|ref|NC_013195.1| Staphylococcus phage P954, complete genome;40761;33.9932778882
/home/macha/Louisa/datasets/viruses/257136433.fa;gi|257136433|ref|NC_013197.1| Thermus phage P23-77, complete genome;17036;67.9502230571
/home/macha/Louisa/datasets/viruses/258598076.fa;gi|258598076|gb|GQ452243.1| Enterococcus phage phiEf11, complete genome;42822;34.3888655364
/home/macha/Louisa/datasets/viruses/258611059.fa;gi|258611059|ref|NC_013237.1| Canine papillomavirus 6, complete genome;8242;40.2208201893
/home/macha/Louisa/datasets/viruses/259120449.fa;gi|259120449|ref|NC_013261.1| Canna Yellow Streak Virus, complete genome;9502;41.4018101452
/home/macha/Louisa/datasets/viruses/259120461.fa;gi|259120461|ref|NC_013262.1| Pelargonium vein banding virus, complete genome;7586;48.5763248089
/home/macha/Louisa/datasets/viruses/260160888.fa;gi|260160888|emb|FN386611.1| Ostreococcus tauri virus 1 complete genome;191761;44.5481615136
/home/macha/Louisa/datasets/viruses/26114633.fa;gi|26114633|ref|NC_003327.2| Vibrio phage VSK, complete genome;6882;43.7227550131
/home/macha/Louisa/datasets/viruses/261420948.fa;gi|261420948|ref|NC_013413.1| Tomato leaf curl Sulawesi virus DNA-A, complete genome;2751;41.2940748819
/home/macha/Louisa/datasets/viruses/262166845.fa;gi|262166845|ref|NC_013443.1| HMO Astrovirus A, complete genome;6534;43.5414753597
/home/macha/Louisa/datasets/viruses/262216749.fa;gi|262216749|ref|NC_013447.1| Helicobasidium mompa endornavirus 1, complete genome;16614;46.9543758276
/home/macha/Louisa/datasets/viruses/262340522.fa;gi|262340522|ref|NC_013439.1| Orangutan polyomavirus, complete genome;5168;40.2283281734
/home/macha/Louisa/datasets/viruses/262392379.fa;gi|262392379|ref|NC_013455.1| Sugarcane bacilliform virus, complete genome;7317;44.5537788711
/home/macha/Louisa/datasets/viruses/262396919.fa;gi|262396919|ref|NC_013464.1| Saccharum streak virus, complete genome;2744;53.4985422741
/home/macha/Louisa/datasets/viruses/262530236.fa;gi|262530236|ref|NC_013465.1| Sweet potato leaf curl Canary virus, complete genome;2807;44.6027787674
/home/macha/Louisa/datasets/viruses/262530243.fa;gi|262530243|ref|NC_013467.1| Sweet potato leaf curl Lanzarote virus, complete genome;2814;45.0248756219
/home/macha/Louisa/datasets/viruses/262530250.fa;gi|262530250|ref|NC_013469.1| Fusarium graminearum dsRNA mycovirus-3, complete genome;9098;51.7586282699
/home/macha/Louisa/datasets/viruses/265524815.fa;gi|265524815|gb|GU071090.1| Cyanophage PSS2, partial genome;105532;52.3054618504
/home/macha/Louisa/datasets/viruses/265524965.fa;gi|265524965|gb|GU071091.1| Enterobacteria phage T7, complete genome;39778;48.3835285836
/home/macha/Louisa/datasets/viruses/265525079.fa;gi|265525079|gb|GU071092.1| Prochlorococcus phage P-SSM2, complete genome;252407;35.5029773342
/home/macha/Louisa/datasets/viruses/265525440.fa;gi|265525440|gb|GU071093.1| Prochlorococcus phage P-SSP7, partial genome;45135;38.5643070788
/home/macha/Louisa/datasets/viruses/26553442.fa;gi|26553442|ref|NC_003050.2| Streptococcus prophage MM1, complete genome;40248;38.4118465514
/home/macha/Louisa/datasets/viruses/268053723.fa;gi|268053723|ref|NC_013499.1| Drosophila melanogaster totivirus SW-2009a, complete genome;6780;42.3451327434
/home/macha/Louisa/datasets/viruses/268537545.fa;gi|268537545|ref|NC_011545.2| Penaeus monodon hepatopancreatic parvovirus, complete genome;6310;41.8066561014
/home/macha/Louisa/datasets/viruses/269838879.fa;gi|269838879|ref|NC_010811.2| Ralstonia phage RSL1, complete genome;231255;58.0264210504
/home/macha/Louisa/datasets/viruses/269838908.fa;gi|269838908|ref|NC_011085.2| Morganella phage MmP1, complete genome;38234;46.539729037
/home/macha/Louisa/datasets/viruses/269954638.fa;gi|269954638|ref|NC_013527.1| Butterbur mosaic virus, complete genome;8662;44.5162779958
/home/macha/Louisa/datasets/viruses/269954645.fa;gi|269954645|ref|NC_013528.1| Fort Morgan virus, complete genome;11381;48.5897548546
/home/macha/Louisa/datasets/viruses/270281746.fa;gi|270281746|ref|NC_013585.1| Acidianus spindle-shaped virus 1, complete genome;24186;37.6953609526
/home/macha/Louisa/datasets/viruses/270281785.fa;gi|270281785|ref|NC_013587.1| Sulfolobus spindle-shaped virus 6, complete genome;15684;38.1917878092
/home/macha/Louisa/datasets/viruses/270281819.fa;gi|270281819|ref|NC_013588.1| Sulfolobus spindle-shaped virus 7, complete genome;17602;38.9842063402
/home/macha/Louisa/datasets/viruses/270358403.fa;gi|270358403|ref|NC_013424.1| Leucas zeylanica yellow vein virus satellite DNA beta, complete genome;1363;37.1973587674
/home/macha/Louisa/datasets/viruses/270358405.fa;gi|270358405|ref|NC_013423.1| Vernonia yellow vein betasatellite, complete genome;1364;36.7302052786
/home/macha/Louisa/datasets/viruses/27057675.fa;gi|27057675|ref|NC_004441.1| Porcine enterovirus B, complete genome;7388;45.6821873308
/home/macha/Louisa/datasets/viruses/27151463.fa;gi|27151463|ref|NC_004442.1| Canine minute virus, complete genome;5097;41.6323327448
/home/macha/Louisa/datasets/viruses/27151468.fa;gi|27151468|ref|NC_003907.2| Vibrio phage VpV262, complete genome;46012;49.5196905155
/home/macha/Louisa/datasets/viruses/27228716.fa;gi|27228716|ref|NC_004451.1| Simian sapelovirus 1, complete genome;8126;40.3888752154
/home/macha/Louisa/datasets/viruses/27228718.fa;gi|27228718|ref|NC_004450.1| Taro bacilliform virus, complete genome;7458;39.2732636095
/home/macha/Louisa/datasets/viruses/272569246.fa;gi|272569246|ref|NC_013593.1| Cotton leaf curl Gezira alphasatellite, complete genome;1387;42.0331651045
/home/macha/Louisa/datasets/viruses/27311166.fa;gi|27311166|ref|NC_004455.1| Simian immunodeficiency virus SIV-mnd 2, complete genome;9518;43.9588148771
/home/macha/Louisa/datasets/viruses/27311175.fa;gi|27311175|ref|NC_004456.1| Vibrio phage VHML, complete genome;43198;50.6227140145
/home/macha/Louisa/datasets/viruses/273809728.fa;gi|273809728|ref|NC_013598.1| Streptococcus phage ALQ13.2, complete genome;35525;39.3947923997
/home/macha/Louisa/datasets/viruses/273810419.fa;gi|273810419|ref|NC_013599.1| Xylella phage Xfas53, complete genome;36674;56.7568304521
/home/macha/Louisa/datasets/viruses/273810554.fa;gi|273810554|ref|NC_013600.1| Sodalis phage SO-1, complete genome;45169;54.5816821271
/home/macha/Louisa/datasets/viruses/27531786.fa;gi|27531786|ref|NC_004500.1| Human papillomavirus type 92, complete genome;7461;39.9678327302
/home/macha/Louisa/datasets/viruses/27573297.fa;gi|27573297|ref|NC_004515.1| Eupatorium yellow vein virus-associated DNA beta, complete genome;1356;41.0029498525
/home/macha/Louisa/datasets/viruses/27754751.fa;gi|27754751|ref|NC_004162.2| Chikungunya virus, complete genome;11826;50.0422797226
/home/macha/Louisa/datasets/viruses/27819377.fa;gi|27819377|ref|NC_004540.1| Kalanchoe top-spotting virus, complete genome;7591;47.2269793176
/home/macha/Louisa/datasets/viruses/27881465.fa;gi|27881465|ref|NC_004542.1| Canine calicivirus, complete genome;8513;45.8945142723
/home/macha/Louisa/datasets/viruses/27881469.fa;gi|27881469|ref|NC_004541.1| Walrus calicivirus, complete genome;8289;48.2446615997
/home/macha/Louisa/datasets/viruses/27884824.fa;gi|27884824|ref|NC_004544.1| Tomato yellow leaf curl China virus satellite DNA beta, complete genome;1339;35.997012696
/home/macha/Louisa/datasets/viruses/27905018.fa;gi|27905018|ref|NC_004546.1| Tobacco curly shoot virus-associated DNA beta, complete genome;1354;37.8877400295
/home/macha/Louisa/datasets/viruses/281190771.fa;gi|281190771|ref|NC_013590.2| Felid herpesvirus 1, complete genome;135797;45.8102903599
/home/macha/Louisa/datasets/viruses/281199644.fa;gi|281199644|ref|NC_013594.1| Escherichia phage D108, complete genome;37235;51.7604404458
/home/macha/Louisa/datasets/viruses/281306659.fa;gi|281306659|ref|NC_013638.1| Pseudomonas phage phi-2, complete genome;43144;58.9143333951
/home/macha/Louisa/datasets/viruses/281372524.fa;gi|281372524|ref|NC_013639.1| Tomato leaf curl Cameroon virus - [Cameroon:Buea:Okra:2008], complete genome;2808;42.1652421652
/home/macha/Louisa/datasets/viruses/281415946.fa;gi|281415946|ref|NC_013650.1| Mycobacterium phage ET08, complete genome;155445;64.602914214
/home/macha/Louisa/datasets/viruses/281416165.fa;gi|281416165|ref|NC_013651.1| Vibrio phage N4, complete genome;38497;42.8033353248
/home/macha/Louisa/datasets/viruses/281416213.fa;gi|281416213|ref|NC_013648.1| Enterococcus phage phiFL3A, complete genome;39576;34.5461896099
/home/macha/Louisa/datasets/viruses/281416278.fa;gi|281416278|ref|NC_013647.1| Klebsiella phage KP32, complete genome;41119;52.3699506311
/home/macha/Louisa/datasets/viruses/281416323.fa;gi|281416323|ref|NC_013646.1| Enterococcus phage phiFL1A, complete genome;38764;34.0135176968
/home/macha/Louisa/datasets/viruses/281416385.fa;gi|281416385|ref|NC_013645.1| Streptococcus phage Abc2, complete genome;34882;38.9857232957
/home/macha/Louisa/datasets/viruses/281416434.fa;gi|281416434|ref|NC_013644.1| Enterococcus phage phiFL4A, complete genome;37856;37.7773668639
/home/macha/Louisa/datasets/viruses/281416490.fa;gi|281416490|ref|NC_013643.1| Enterococcus phage phiFL2A, complete genome;36270;34.6071133168
/home/macha/Louisa/datasets/viruses/28173057.fa;gi|28173057|ref|NC_002700.2| Acinetobacter phage AP205, complete genome;4268;43.8612933458
/home/macha/Louisa/datasets/viruses/28212283.fa;gi|28212283|ref|NC_001481.2| Feline calicivirus, complete genome;7683;45.1906807237
