file;contig;length;GC
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_7_bact_fa_rev;487;39.8357289528
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_8_bact_fa;487;42.2997946612
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_9_bact_fa;487;40.6570841889
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_10_bact_fa;487;35.9342915811
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_11_bact_fa;487;40.6570841889
full_ncbi_contigs_4k_v2.fa;6626252_bact_sample_12_bact_fa_rev;487;35.7289527721
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_0_bact_fa_rev;361;61.4958448753
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_1_bact_fa_rev;361;55.4016620499
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_2_bact_fa;361;58.7257617729
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_3_bact_fa_rev;361;60.1108033241
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_4_bact_fa_rev;361;62.0498614958
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_5_bact_fa_rev;361;64.2659279778
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_6_bact_fa_rev;361;62.0498614958
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_7_bact_fa_rev;361;56.5096952909
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_8_bact_fa;361;55.9556786704
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_9_bact_fa;361;59.0027700831
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_10_bact_fa_rev;361;60.9418282548
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_11_bact_fa;361;61.2188365651
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_12_bact_fa;361;63.7119113573
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_13_bact_fa_rev;361;62.8808864266
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_14_bact_fa_rev;361;60.1108033241
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_15_bact_fa;361;64.2659279778
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_16_bact_fa;361;64.5429362881
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_17_bact_fa_rev;361;52.3545706371
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_18_bact_fa;361;62.6038781163
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_19_bact_fa_rev;361;57.6177285319
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_20_bact_fa;361;57.8947368421
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_21_bact_fa_rev;361;53.7396121884
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_22_bact_fa_rev;361;64.8199445983
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_23_bact_fa_rev;361;58.7257617729
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_24_bact_fa_rev;361;59.5567867036
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_25_bact_fa;361;59.2797783934
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_26_bact_fa;361;56.7867036011
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_27_bact_fa_rev;361;60.3878116343
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_28_bact_fa_rev;361;66.4819944598
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_29_bact_fa_rev;361;60.1108033241
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_30_bact_fa_rev;361;60.6648199446
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_31_bact_fa_rev;361;65.9279778393
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_32_bact_fa;361;64.5429362881
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_33_bact_fa;361;63.1578947368
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_34_bact_fa_rev;361;55.9556786704
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_35_bact_fa;361;65.0969529086
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_36_bact_fa;361;48.7534626039
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_37_bact_fa;361;62.3268698061
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_38_bact_fa;361;65.6509695291
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_39_bact_fa;361;61.2188365651
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_40_bact_fa;361;47.9224376731
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_41_bact_fa_rev;361;63.7119113573
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_42_bact_fa;361;57.8947368421
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_43_bact_fa_rev;361;59.5567867036
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_44_bact_fa_rev;361;55.4016620499
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_45_bact_fa_rev;361;62.3268698061
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_46_bact_fa;361;60.3878116343
full_ncbi_contigs_4k_v2.fa;359757955_bact_sample_47_bact_fa_rev;361;62.0498614958
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_0_bact_fa_rev;577;37.4350086655
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_1_bact_fa;577;36.2218370884
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_2_bact_fa;577;41.5944540728
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_3_bact_fa_rev;577;41.9410745234
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_4_bact_fa_rev;577;40.2079722704
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_5_bact_fa;577;38.8214904679
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_6_bact_fa_rev;577;41.2478336222
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_7_bact_fa;577;31.8890814558
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_8_bact_fa;577;39.1681109185
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_9_bact_fa_rev;577;34.835355286
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_10_bact_fa_rev;577;37.0883882149
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_11_bact_fa_rev;577;37.9549393414
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_12_bact_fa_rev;577;39.1681109185
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_13_bact_fa_rev;577;34.835355286
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_14_bact_fa_rev;577;37.2616984402
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_15_bact_fa_rev;577;40.0346620451
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_16_bact_fa;577;36.9150779896
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_17_bact_fa_rev;577;42.1143847487
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_18_bact_fa_rev;577;42.6343154246
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_19_bact_fa_rev;577;36.568457539
full_ncbi_contigs_4k_v2.fa;404229065_bact_sample_20_bact_fa_rev;577;35.7019064125
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_0_bact_fa;386;62.6943005181
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_1_bact_fa;386;60.103626943
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_2_bact_fa;386;58.2901554404
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_3_bact_fa;386;51.2953367876
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_4_bact_fa_rev;386;58.2901554404
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_5_bact_fa;386;58.5492227979
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_6_bact_fa_rev;386;57.5129533679
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_7_bact_fa;386;45.5958549223
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_8_bact_fa;386;53.1088082902
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_9_bact_fa_rev;386;53.6269430052
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_10_bact_fa_rev;386;52.8497409326
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_11_bact_fa;386;62.9533678756
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_12_bact_fa_rev;386;54.1450777202
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_13_bact_fa_rev;386;43.0051813472
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_14_bact_fa_rev;386;57.2538860104
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_15_bact_fa;386;61.9170984456
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_16_bact_fa;386;53.1088082902
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_17_bact_fa_rev;386;60.103626943
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_18_bact_fa;386;53.8860103627
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_19_bact_fa_rev;386;61.1398963731
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_20_bact_fa;386;57.7720207254
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_21_bact_fa_rev;386;55.4404145078
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_22_bact_fa;386;53.3678756477
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_23_bact_fa;386;46.6321243523
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_24_bact_fa_rev;386;45.0777202073
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_25_bact_fa_rev;386;57.2538860104
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_26_bact_fa;386;56.4766839378
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_27_bact_fa;386;52.8497409326
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_28_bact_fa;386;56.7357512953
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_29_bact_fa;386;55.4404145078
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_30_bact_fa;386;56.2176165803
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_31_bact_fa;386;54.4041450777
full_ncbi_contigs_4k_v2.fa;56126533_bact_sample_32_bact_fa_rev;386;46.3730569948
full_ncbi_contigs_4k_v2.fa;146187705_bact_sample_0_bact_fa;582;52.7491408935
full_ncbi_contigs_4k_v2.fa;146187705_bact_sample_1_bact_fa_rev;582;45.5326460481
full_ncbi_contigs_4k_v2.fa;146187705_bact_sample_2_bact_fa;582;52.2336769759
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_0_bact_fa;240;65.4166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_1_bact_fa_rev;240;68.75
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_2_bact_fa;240;65.8333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_3_bact_fa_rev;240;67.9166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_4_bact_fa;240;67.9166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_5_bact_fa;240;70.8333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_6_bact_fa_rev;240;65.0
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_7_bact_fa_rev;240;75.8333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_8_bact_fa;240;59.5833333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_9_bact_fa;240;77.9166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_10_bact_fa;240;64.5833333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_11_bact_fa_rev;240;61.6666666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_12_bact_fa_rev;240;62.0833333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_13_bact_fa_rev;240;70.0
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_14_bact_fa;240;64.1666666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_15_bact_fa;240;60.8333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_16_bact_fa;240;65.8333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_17_bact_fa_rev;240;77.5
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_18_bact_fa_rev;240;70.4166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_19_bact_fa;240;69.1666666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_20_bact_fa;240;67.5
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_21_bact_fa;240;66.6666666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_22_bact_fa_rev;240;61.25
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_23_bact_fa;240;63.75
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_24_bact_fa;240;63.75
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_25_bact_fa_rev;240;63.3333333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_26_bact_fa_rev;240;67.9166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_27_bact_fa_rev;240;63.75
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_28_bact_fa_rev;240;65.4166666667
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_29_bact_fa;240;62.0833333333
full_ncbi_contigs_4k_v2.fa;148503909_bact_sample_30_bact_fa_rev;240;67.5
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_0_bact_fa;428;38.5514018692
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_1_bact_fa_rev;428;39.953271028
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_2_bact_fa_rev;428;35.9813084112
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_3_bact_fa_rev;428;35.9813084112
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_4_bact_fa;428;40.1869158879
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_5_bact_fa_rev;428;40.1869158879
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_6_bact_fa_rev;428;40.1869158879
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_7_bact_fa_rev;428;39.2523364486
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_8_bact_fa;428;40.6542056075
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_9_bact_fa;428;40.1869158879
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_10_bact_fa_rev;428;33.4112149533
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_11_bact_fa_rev;428;41.3551401869
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_12_bact_fa_rev;428;34.8130841121
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_13_bact_fa_rev;428;29.9065420561
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_14_bact_fa_rev;428;36.9158878505
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_15_bact_fa;428;39.953271028
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_16_bact_fa;428;40.4205607477
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_17_bact_fa_rev;428;42.523364486
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_18_bact_fa;428;41.1214953271
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_19_bact_fa_rev;428;38.3177570093
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_20_bact_fa;428;36.9158878505
full_ncbi_contigs_4k_v2.fa;345532625_bact_sample_21_bact_fa_rev;428;35.2803738318
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_0_bact_fa_rev;255;49.4117647059
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_1_bact_fa_rev;255;56.0784313725
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_2_bact_fa_rev;255;58.8235294118
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_3_bact_fa;255;44.3137254902
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_4_bact_fa_rev;255;50.5882352941
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_5_bact_fa_rev;255;43.5294117647
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_6_bact_fa_rev;255;47.4509803922
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_7_bact_fa;255;50.1960784314
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_8_bact_fa_rev;255;48.2352941176
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_9_bact_fa;255;56.4705882353
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_10_bact_fa_rev;255;47.4509803922
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_11_bact_fa_rev;255;37.2549019608
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_12_bact_fa_rev;255;56.4705882353
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_13_bact_fa;255;53.7254901961
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_14_bact_fa_rev;255;54.1176470588
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_15_bact_fa_rev;255;57.6470588235
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_16_bact_fa_rev;255;50.9803921569
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_17_bact_fa;255;50.5882352941
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_18_bact_fa;255;53.7254901961
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_19_bact_fa;255;52.5490196078
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_20_bact_fa;255;48.6274509804
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_21_bact_fa;255;50.1960784314
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_22_bact_fa;255;49.8039215686
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_23_bact_fa;255;50.1960784314
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_24_bact_fa;255;40.0
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_25_bact_fa;255;33.7254901961
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_26_bact_fa_rev;255;47.4509803922
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_27_bact_fa_rev;255;44.7058823529
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_28_bact_fa_rev;255;54.5098039216
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_29_bact_fa;255;55.2941176471
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_30_bact_fa_rev;255;53.7254901961
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_31_bact_fa_rev;255;49.4117647059
full_ncbi_contigs_4k_v2.fa;260447279_bact_sample_32_bact_fa;255;50.5882352941
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_0_bact_fa_rev;290;27.9310344828
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_1_bact_fa;290;34.8275862069
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_2_bact_fa_rev;290;32.7586206897
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_3_bact_fa_rev;290;31.3793103448
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_4_bact_fa_rev;290;24.4827586207
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_5_bact_fa;290;29.6551724138
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_6_bact_fa;290;32.0689655172
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_7_bact_fa;290;37.9310344828
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_8_bact_fa_rev;290;23.7931034483
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_9_bact_fa;290;30.6896551724
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_10_bact_fa_rev;290;23.1034482759
full_ncbi_contigs_4k_v2.fa;33772317_bact_sample_11_bact_fa_rev;290;27.9310344828
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_0_bact_fa;684;38.0116959064
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_1_bact_fa;684;39.1812865497
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_2_bact_fa;684;38.8888888889
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_3_bact_fa_rev;684;39.3274853801
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_4_bact_fa;684;37.7192982456
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_5_bact_fa;684;42.5438596491
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_6_bact_fa;684;43.8596491228
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_7_bact_fa_rev;684;35.9649122807
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_8_bact_fa;684;40.350877193
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_9_bact_fa_rev;684;35.8187134503
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_10_bact_fa_rev;684;34.2105263158
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_11_bact_fa_rev;684;42.1052631579
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_12_bact_fa;684;41.2280701754
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_13_bact_fa;684;28.3625730994
full_ncbi_contigs_4k_v2.fa;317449542_bact_sample_14_bact_fa_rev;684;42.6900584795
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_0_bact_fa;229;63.3187772926
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_1_bact_fa_rev;229;68.5589519651
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_2_bact_fa_rev;229;50.2183406114
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_3_bact_fa_rev;229;72.0524017467
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_4_bact_fa_rev;229;59.3886462882
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_5_bact_fa_rev;229;64.6288209607
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_6_bact_fa;229;62.4454148472
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_7_bact_fa_rev;229;67.2489082969
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_8_bact_fa_rev;229;66.8122270742
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_9_bact_fa_rev;229;62.0087336245
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_10_bact_fa;229;62.4454148472
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_11_bact_fa;229;70.7423580786
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_12_bact_fa_rev;229;72.9257641921
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_13_bact_fa;229;70.7423580786
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_14_bact_fa;229;61.5720524017
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_15_bact_fa_rev;229;64.192139738
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_16_bact_fa;229;79.4759825328
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_17_bact_fa_rev;229;68.5589519651
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_18_bact_fa;229;68.1222707424
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_19_bact_fa_rev;229;65.0655021834
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_20_bact_fa_rev;229;72.0524017467
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_21_bact_fa_rev;229;65.5021834061
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_22_bact_fa_rev;229;68.5589519651
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_23_bact_fa_rev;229;67.6855895197
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_24_bact_fa;229;66.8122270742
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_25_bact_fa;229;69.4323144105
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_26_bact_fa;229;62.4454148472
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_27_bact_fa_rev;229;61.135371179
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_28_bact_fa_rev;229;69.4323144105
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_29_bact_fa_rev;229;65.0655021834
full_ncbi_contigs_4k_v2.fa;392051818_bact_sample_30_bact_fa;229;65.5021834061
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_0_bact_fa_rev;285;59.298245614
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_1_bact_fa;285;66.3157894737
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_2_bact_fa_rev;285;66.3157894737
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_3_bact_fa_rev;285;65.9649122807
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_4_bact_fa;285;69.4736842105
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_5_bact_fa;285;60.701754386
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_6_bact_fa_rev;285;65.9649122807
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_7_bact_fa_rev;285;61.7543859649
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_8_bact_fa_rev;285;68.0701754386
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_9_bact_fa_rev;285;67.7192982456
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_10_bact_fa;285;64.9122807018
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_11_bact_fa;285;71.9298245614
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_12_bact_fa_rev;285;64.5614035088
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_13_bact_fa;285;62.8070175439
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_14_bact_fa;285;65.2631578947
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_15_bact_fa_rev;285;80.0
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_16_bact_fa;285;67.7192982456
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_17_bact_fa_rev;285;68.0701754386
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_18_bact_fa_rev;285;74.3859649123
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_19_bact_fa;285;71.2280701754
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_20_bact_fa;285;68.7719298246
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_21_bact_fa_rev;285;62.1052631579
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_22_bact_fa;285;70.5263157895
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_23_bact_fa_rev;285;65.6140350877
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_24_bact_fa;285;68.0701754386
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_25_bact_fa_rev;285;67.7192982456
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_26_bact_fa_rev;285;63.8596491228
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_27_bact_fa_rev;285;61.4035087719
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_28_bact_fa_rev;285;66.6666666667
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_29_bact_fa;285;69.8245614035
full_ncbi_contigs_4k_v2.fa;224771496_bact_sample_30_bact_fa_rev;285;67.3684210526
full_ncbi_contigs_4k_v2.fa;492065852_bact_sample_0_bact_fa_rev;119;71.4285714286
full_ncbi_contigs_4k_v2.fa;492065852_bact_sample_1_bact_fa;119;75.6302521008
